x;y;pressure;z;time;velocityx;velocityy;accelx;accely
56;493;0;1023;198346,3652;0;0;0;0
56;492;0;1023;198352,4134;0;0;0;0
56;491;0;1023;198356,1057;0;0;0;0
56;490;0;1023;198362,1111;0;0;0;0
56;489;0;1023;198366,0529;0;0;0;0
57;488;0;1023;198372,4619;0;0;0;0
57;488;0;1023;198376,2017;0;0;0;0
57;488;0;1023;198382,3192;0;0;0;0
58;488;0;1023;198386,4201;0;0;0;0
58;488;0;1023;198392,4019;0;0;0;0
58;487;0;1023;198396,1577;0;0;0;0
59;487;0;1023;198402,4743;0;0;0;0
59;487;0;1023;198406,1857;0;0;0;0
59;487;0;1023;198412,4897;0;0;0;0
60;487;0;1023;198416,0435;0;0;0;0
61;487;0;1023;198420,3214;0;0;0;0
63;486;0;1023;198426,5389;0;0;0;0
64;486;0;1023;198430,2071;0;0;0;0
66;486;0;1023;198436,5044;0;0;0;0
68;485;0;1023;198439,9697;0;0;0;0
70;485;0;1023;198446,0944;0;0;0;0
72;485;0;1023;198450,2943;0;0;0;0
74;484;0;1023;198456,2511;0;0;0;0
77;484;0;994;198460,3457;0;0;0;0
78;483;0;994;198466,4392;0;0;0;0
78;482;0;994;198469,9945;0;0;0;0
78;481;0;966;198476,3676;0;0;0;0
80;479;0;966;198480,2092;0;0;0;0
80;479;0;966;198486,4345;0;0;0;0
80;479;0;966;198490,6375;0;0;0;0
80;479;0;938;198496,3608;0;0;0;0
80;479;0;938;198500,0183;0;0;0;0
80;478;0;938;198506,6041;0;0;0;0
80;478;0;914;198510,02;0;0;0;0
80;477;0;914;198516,6368;0;0;0;0
81;477;0;914;198520,2727;0;0;0;0
81;477;0;886;198526,4705;0;0;0;0
82;477;0;886;198530,2332;0;0;0;0
82;477;0;858;198536,1754;0;0;0;0
82;477;0;858;198540,1752;0;0;0;0
82;477;0;858;198546,1904;0;0;0;0
82;478;0;834;198550,5681;0;0;0;0
82;478;0;834;198556,3709;0;0;0;0
82;479;0;834;198560,3992;0;0;0;0
