x;y;pressure;z;time;velocityx;velocityy;accelx;accely
119;161;820;0;0;0;0;0;0
119;161;2908;0;8,703125;0;0;0;0
119;161;3912;0;10,203125;0;0;0;0
119;161;4188;0;19,328125;0;0;0;0
119;161;5100;0;21,109375;0;0;0;0
119;161;7088;0;29,859375;0;0;0;0
119;161;8452;0;31,53125;0;0;0;0
119;161;9296;0;40,6875;0;0;0;0
122;164;10368;0;41,84375;2,5945945;2,5945945;2,2439735;2,2439735
122;165;11761;0;50,6875;0;0,113074206;-0,29338172;-0,28059593
122;165;13065;0;52,171875;0;0;0;-0,07617631
122;166;14149;0;60,703125;0;0,11721612;0;0,0137396185
121;167;14981;0;62,171875;-0,68085104;0,68085104;-0,46355817;0,38375145
118;168;15789;0;70,828125;-0,3465704;0,115523465;0,038617257;-0,0653086
116;168;16393;0;72,359375;-1,3061224;0;-0,6266462;-0,07544389
112;168;16929;0;73,3125;-4,196721;0;-3,0327594;0
107;168;16981;0;81,671875;-0,5981308;0;0,43048558;0
101;167;16993;0;91,078125;-0,63787377;-0,10631229;-0,0042251637;-0,0113023035
95;164;17105;0;92,359375;-4,6829267;-2,3414633;-3,1571145;-1,7445081
88;161;17193;0;100,671875;-0,84210527;-0,36090225;0,4620537;0,23826298
80;158;17353;0;101,96875;-6,1686745;-2,313253;-4,107234;-1,505427
72;153;17501;0;110,828125;-0,9029982;-0,5643739;0,5943621;0,19740433
64;148;17761;0;111,953125;-7,111111;-4,4444447;-5,5183225;-3,4489517
56;143;17937;0;120,828125;-0,90140843;-0,5633803;0,6996848;0,43730304
49;138;18205;0;122,765625;-3,612903;-2,580645;-1,3994812;-1,0411689
42;134;18477;0;124,046875;-5,4634147;-3,121951;-1,4443017;-0,42248276
37;130;19009;0;133,21875;-0,5451448;-0,43611583;0,5362339;0,29283383
34;126;19437;0;134,65625;-2,0869565;-2,7826087;-1,0725647;-1,6323429
33;124;19717;0;144,23438;-0,10440457;-0,20880914;0,20698747;0,26871642
33;122;19717;0;145,59375;0;-1,4712644;0,076803364;-0,9287027
34;121;19285;0;154,95312;0,10684474;-0,10684474;0,011415798;0,14578106
36;119;18377;0;156,6875;1,1531532;-1,1531532;0,6032769;-0,6032769
40;118;17561;0;165,14062;0,4731978;-0,11829945;-0,080438346;0,12242262
46;117;17201;0;166,59375;4,129032;-0,68817204;2,5158432;-0,3921704
52;117;17009;0;176;0,63787377;0;-0,37115306;0,07316115
59;117;17001;0;177,28125;5,4634147;0;3,766276;0
67;118;17001;0;186,09375;0,9078014;0,11347517;-0,51694906;0,012876616
75;119;17001;0;188,32812;3,5804195;0,44755244;1,1961368;0,1495171
84;120;16901;0;189,75;6,3296704;0,7032967;1,933539;0,17986411
92;121;16789;0;198,5;0,9142857;0,114285715;-0,61890113;-0,06731554
100;121;16441;0;199,875;5,818182;0;3,5664701;-0,08311688
106;120;15873;0;210,07812;0,58805513;-0,09800919;-0,5126005;-0,009605802
111;119;15317;0;211,4375;3,678161;-0,7356322;2,2731812;-0,469056
115;117;14825;0;220,90625;0,42244226;-0,21122113;-0,34383827;0,055383347
117;114;14561;0;222,48438;1,2673267;-1,9009901;0,5353723;-1,0707448
117;110;14485;0;223,8125;0;-3,0117648;-0,95422244;-0,83634794
116;105;14485;0;232,85938;-0,110535406;-0,55267704;-0,012218076;0,27181628
113;98;15621;0;234,5625;-1,7614679;-4,1100917;-0,96935487;-2,088757
108;91;16665;0;244,65625;-0,49535602;-0,69349843;0,12543523;0,33848602
101;84;17509;0;246;-5,2093024;-5,2093024;-3,508053;-3,360598
93;75;18141;0;254,10938;-0,98651254;-1,1098266;0,52072936;0,505523
84;67;19201;0;255,57812;-6,12766;-5,4468083;-3,5003555;-2,9528387
75;59;20657;0;264,14062;-1,0510949;-0,93430656;0,59288347;0,5270075
64;51;22202;0;265,46875;-8,282353;-6,0235295;-5,444712;-3,8318856
53;43;23582;0;275,39062;-1,1086614;-0,8062992;0,72301775;0,5258311
42;35;24546;0;276,89062;-7,3333335;-5,3333335;-4,1497817;-3,0180228
32;28;25174;0;278,10938;-8,205129;-5,74359;-0,7153191;-0,33662063
22;22;25970;0;286,89062;-1,13879;-0,68327403;0,8047076;0,5762637
14;17;26618;0;289,25;-3,3907285;-2,1192052;-0,95446396;-0,6086066
7;13;27038;0;298,8125;-0,73202616;-0,41830066;0,27803424;0,17787237
3;11;27266;0;300,34375;-2,6122448;-1,3061224;-1,227898;-0,579802
1;10;27442;0;309,79688;-0,21157025;-0,105785124;0,25395566;0,12697783
0;9;27442;0;311,28125;-0,67368424;-0,67368424;-0,3113189;-0,38258466
1;10;27226;0;320,90625;0,103896104;0,103896104;0,08078757;0,08078757
4;11;25758;0;322,57812;1,7943925;0,5981308;1,011138;0,295617
9;15;22814;0;323,92188;3,7209303;2,9767442;1,4337026;1,770131
17;19;20309;0;333,54688;0,83116883;0,41558442;-0,30023494;-0,26609454
26;26;17605;0;335,23438;5,3333335;4,148148;2,6679494;2,2118895
36;34;13229;0;345,10938;1,0126582;0,8101266;-0,43753675;-0,3380275
42;40;6932;0;346,9375;3,2820513;3,2820513;1,2413774;1,352164
42;40;0;0;348,21875;0;0;-2,561601;-2,561601
54;52;0;0;349,39062;10,24;10,24;8,738133;8,738133
60;59;0;132;359,03125;0,6223663;0,726094;-0,99761516;-0,9868557
69;68;0;320;360,5;6,12766;6,12766;3,7482848;3,6776617
78;77;0;457;363,82812;2,7042253;2,7042253;-1,0286376;-1,0286376
88;86;0;509;367,28125;2,8959277;2,606335;0,055515617;-0,028348345
98;93;0;589;373,71875;1,553398;1,0873786;-0,20854829;-0,23595437
108;99;0;669;377,64062;2,5498009;1,5298805;0,2540629;0,11282917
118;104;0;726;383,79688;1,6243654;0,8121827;-0,15032454;-0,11658035
127;109;0;750;388;2,141264;1,189591;0,122979574;0,08979232
135;113;0;778;394,125;1,3061224;0,6530612;-0,13634963;-0,08759671
143;116;0;750;397,92188;2,1069958;0,79012346;0,21092962;0,0360987
149;119;0;778;401,60938;1,6271186;0,8135593;-0,13013619;0,00635548
