x;y;pressure;z;time;velocityx;velocityy;accelx;accely
304;442;0;946;299338,9455;0;0;0;0
303;442;0;1023;299340,4897;0;0;0;0
303;442;0;1023;299345,1518;0;0;0;0
302;441;0;1023;299348,8424;0;0;0;0
301;441;0;1023;299354,924;0;0;0;0
300;441;0;1023;299358,8789;0;0;0;0
299;440;0;1023;299365,1529;0;0;0;0
298;440;0;1023;299369,3946;0;0;0;0
297;439;0;1023;299375,0759;0;0;0;0
296;439;0;982;299379,0762;0;0;0;0
295;438;0;982;299385,1929;0;0;0;0
293;438;0;982;299388,821;0;0;0;0
291;437;0;946;299395,0329;0;0;0;0
289;437;0;906;299398,942;0;0;0;0
288;437;0;870;299405,0867;0;0;0;0
286;435;0;830;299408,9897;0;0;0;0
284;435;0;794;299415,1077;0;0;0;0
282;434;0;754;299419,1904;0;0;0;0
281;433;0;682;299425,4947;0;0;0;0
279;432;0;641;299429,1154;0;0;0;0
278;432;0;565;299435,1029;0;0;0;0
278;431;0;489;299439,1793;0;0;0;0
277;430;0;453;299445,0316;0;0;0;0
277;429;0;377;299449,1067;0;0;0;0
276;428;0;300;299455,1735;0;0;0;0
276;428;0;264;299458,9851;0;0;0;0
276;428;0;188;299465,3093;0;0;0;0
275;428;0;112;299469,3096;0;0;0;0
275;428;0;36;299475,2926;0;0;0;0
274;428;0;0;299479,4084;0;0;0;0
274;429;0;0;299485,4648;0;0;0;0
274;429;0;0;299489,496;0;0;0;0
274;430;0;0;299495,3092;0;0;0;0
274;430;0;0;299499,3634;0;0;0;0
274;431;0;0;299505,3472;0;0;0;0
274;432;0;0;299509,1239;0;0;0;0
274;433;0;0;299515,2756;0;0;0;0
274;434;0;0;299519,0972;0;0;0;0
275;436;0;0;299525,3187;0;0;0;0
275;437;0;0;299529,0242;0;0;0;0
275;437;10876;0;299535,2288;0;0;0;0
275;437;12821;0;299545,977;0;0;0;0
275;437;12821;0;299547,5266;0;0;0;0
275;437;12297;0;299549,081;0;0;0;0
275;437;11809;0;299560,1743;0;0;0;0
275;437;11517;0;299561,7747;0;0;0;0
275;437;11465;0;299573,5426;0;0;0;0
275;437;11465;0;299575,3693;0;0;0;0
280;436;11837;0;299576,6335;0;0;0;0
281;435;12181;0;299587,2278;0;0;0;0
283;433;12477;0;299588,8126;0;0;0;0
285;431;12553;0;299590,1926;0;0;0;0
287;428;12553;0;299598,808;0;0;0;0
