x;y;pressure;z;time;velocityx;velocityy;accelx;accely
307;362;9188;0;0;0;0;0;0
307;362;12293;0;5,796875;0;0;0;0
307;366;12817;0;13,359375;0;0,5289256;0;0,069940574
306;368;12821;0;14,546875;-0,84210527;1,6842105;-0,70914125;0,9728715
306;368;13437;0;21,390625;0;0;0,123047344;-0,24609469
306;369;14021;0;26,96875;0;0,17927171;0;0,032138348
305;369;14377;0;35,28125;-0,120300755;0;-0,014472271;-0,021566521
304;370;14453;0;36,140625;-1,1636363;1,1636363;-1,2140632;1,3540496
302;371;14461;0;41,84375;-0,35068494;0,17534247;0,1425449;-0,17328988
300;372;14453;0;49,265625;-0,26947367;0,13473684;0,01094215;-0,005471075
298;373;14205;0;50,640625;-1,4545455;0,72727275;-0,8618704;0,4309352
295;374;14053;0;56,109375;-0,5485714;0,18285714;0,16566384;-0,09955028
292;375;14053;0;62,171875;-0,49484536;0,16494845;0,008862029;-0,002954011
288;376;14113;0;71,0625;-0,44991213;0,11247803;0,005054001;-0,0059017693
284;377;14381;0;71,71875;-6,095238;1,5238096;-8,602402;2,1506004
280;378;14697;0;77,484375;-0,69376695;0,17344174;0,93684053;-0,23421013
274;379;14897;0;86,78125;-0,6453782;0,107563026;0,0052048434;-0,0070861136
268;379;15213;0;87,421875;-9,365853;0;-13,612449;-0,16790326
261;379;15413;0;87,90625;-14,451612;0;-10,499632;0
252;378;15529;0;93,53125;-1,6;-0,17777778;2,2847311;-0,03160494
243;376;15533;0;104,453125;-0,82403433;-0,18311875;0,07104693;-0,00048901525
232;373;15645;0;105,40625;-11,540983;-3,147541;-11,244012;-3,1102135
221;368;15769;0;111,171875;-1,9078591;-0,86720866;1,6707858;0,3955048
208;363;15821;0;121,609375;-1,245509;-0,4790419;0,06345869;0,03718963
194;356;16121;0;122,28125;-20,83721;-10,418605;-29,159742;-14,793768
180;349;16553;0;128,04688;-2,4281843;-1,2140921;3,1928933;1,5964466
166;342;16713;0;128,76562;-19,47826;-9,73913;-23,721844;-11,860922
151;334;16861;0;137,07812;-1,8045113;-0,96240604;2,1261652;1,0558465
137;326;17225;0;137,73438;-21,333334;-12,190476;-29,758205;-17,10944
124;319;17733;0;143,67188;-2,1894736;-1,1789473;3,224229;1,8545732
112;311;18165;0;154,53125;-1,105036;-0,73669064;0,09986188;0,040725797
101;305;18349;0;155,17188;-17,170732;-9,365853;-25,078161;-13,469913
91;298;18485;0;160,60938;-1,8390805;-1,2873564;2,8196142;1,4857006
83;292;18537;0;171,79688;-0,7150838;-0,5363129;0,10046898;0,067132376
76;287;18537;0;172,57812;-8,96;-6,4;-10,553493;-7,5055194
71;282;18413;0;178,45312;-0,85106385;-0,85106385;1,3802445;0,9444998
69;279;18177;0;179,1875;-2,7234042;-4,0851064;-2,5495698;-4,403803
67;278;17869;0;186,46875;-0,2746781;-0,13733906;0,33630574;0,5421826
67;277;17573;0;187,125;0;-1,5238096;0,4185571;-2,1127172
67;276;17073;0;193,64062;0;-0,15347722;0;0,2103148
70;276;15757;0;205,32812;0,25668448;0;0,02196231;0,0131317405
76;275;15029;0;206,15625;7,245283;-1,2075472;8,439063;-1,4581702
85;274;15029;0;211,65625;1,6363636;-0,18181819;-1,0198035;0,18649617
96;274;15533;0;221,3125;1,1391586;0;-0,051490486;0,018829068
109;274;15821;0;222,15625;15,407408;0;16,910519;0
122;273;15877;0;228;2,224599;-0,171123;-2,2558818;-0,02928308
136;273;15877;0;228,71875;19,47826;0;24,005095;0,23808417
150;272;15877;0;238,32812;1,4569106;-0,10406504;-1,8753924;-0,0108295325
165;271;15921;0;239,125;18,82353;-1,254902;21,793404;-1,4441875
180;270;15997;0;246,98438;1,9085487;-0,12723657;-2,1522045;0,14348029
196;270;15997;0;248,0625;14,84058;0;11,994928;0,11801653
211;269;16001;0;256,03125;1,882353;-0,1254902;-1,6261305;-0,015747791
226;268;16041;0;261,57812;2,7042253;-0,18028168;0,14816853;-0,009877901
242;266;16041;0;270,26562;1,8417267;-0,23021583;-0,09928042;-0,0057478156
256;264;15953;0;270,9375;20,83721;-2,9767442;28,272346;-4,0878563
270;261;15953;0;276,60938;2,4683197;-0,5289256;-3,2385924;0,4315713
283;257;16081;0;277,625;12,8;-3,9384615;10,172731;-3,3570814
295;253;16089;0;290,54688;0,92865777;-0,3095526;-0,91870123;0,28083456
306;249;16089;0;291,20312;16,761906;-6,095238;24,126854;-8,816282
316;244;16097;0;297,10938;1,6931217;-0,84656084;-2,5513284;0,88866496
324;239;16301;0;298,32812;6,5641026;-4,1025643;3,9967024;-2,6715925
331;233;16301;0;305,71875;0,9471459;-0,81183934;-0,7600111;0,44525665
337;228;16425;0;311,57812;1,024;-0,85333335;0,013116444;-0,0070816446
341;222;16577;0;322,32812;0,37209302;-0,55813956;-0,060642514;0,027459888
344;217;16689;0;323;4,4651165;-7,4418607;6,091942;-10,245539
345;211;16861;0;323,60938;1,6410257;-9,846154;-4,6344056;-3,9455073
346;206;17061;0;329,59375;0,16710183;-0,8355091;-0,24629536;1,5056952
345;200;17225;0;339,32812;-0,10272873;-0,6163724;-0,02771935;0,022511637
343;195;17361;0;339,98438;-3,047619;-7,6190476;-4,487452;-10,670743
340;189;17597;0;346,14062;-0,48730963;-0,97461927;0,41588783;1,079298
335;183;17905;0;356,84375;-0,46715328;-0,56058395;0,0018832213;0,038683593
328;176;18117;0;357,79688;-7,344262;-7,344262;-7,2153277;-7,1173015
319;169;18365;0;358,32812;-16,941177;-13,176471;-18,064781;-10,978275
309;161;18573;0;365,85938;-1,3278009;-1,0622407;2,0731454;1,6085285
296;153;18673;0;371,79688;-2,1894736;-1,3473685;-0,14512384;-0,048021518
282;145;18673;0;377,67188;-2,3829787;-1,3617021;-0,03293703;-0,0024397627
266;137;18609;0;378,46875;-20,078432;-10,039216;-22,20606;-10,889429
248;128;18165;0;389,26562;-1,6671491;-0,83357453;1,7052419;0,85262096
230;119;17697;0;389,9375;-26,790697;-13,395349;-37,39319;-18,696594
211;108;17325;0;397,39062;-2,5492663;-1,475891;3,252519;1,5992564
190;98;17125;0;398,375;-21,333334;-10,1587305;-19,082228;-8,8206625
171;87;16861;0;404,46875;-3,1179488;-1,8051282;2,9891915;1,3708476
151;76;16713;0;411,17188;-2,9836829;-1,6410257;0,020030344;0,0244815
131;65;16441;0;419,14062;-2,509804;-1,3803922;0,05946715;0,032706946
113;54;16265;0;420,07812;-19,2;-11,733334;-17,802877;-11,043138
95;43;15933;0;425,85938;-3,1135135;-1,9027027;2,7825274;1,7004335
79;33;15733;0;432,78125;-2,3115125;-1,4446952;0,1158647;0,06616812
65;25;15557;0;434;-11,48718;-6,5641026;-7,5287523;-4,2005396
52;17;15481;0;439,79688;-2,2425876;-1,3800539;1,5947546;0,89428335
41;11;15205;0;445,90625;-1,8005115;-0,9820972;0,07236028;0,06513869
31;6;15097;0;453,40625;-1,3333334;-0,6666667;0,062290415;0,042057402
23;3;15093;0;454,40625;-8;-3;-6,6666665;-2,3333333
17;1;15097;0;459,98438;-1,0756303;-0,35854343;1,2413436;0,47353843
13;0;15121;0;469,45312;-0,42244226;-0,105610564;0,068983555;0,02671238
9;0;15397;0;470,14062;-5,818182;0;-7,8483486;0,15361537
7;1;15861;0;475,34375;-0,3843844;0,1921922;1,0443336;0,03693784
6;2;16329;0;483,98438;-0,11573237;0,11573237;0,031091735;-0,008848877
6;5;16637;0;484,79688;0;3,6923077;0,14243984;4,401939
6;9;16637;0;490,85938;0;0,6597938;0;-0,5002085
8;15;16085;0;500,6875;0,20349762;0,6104928;0,02070564;-0,005016315
12;23;15433;0;501,59375;4,413793;8,827586;4,6458435;9,067138
17;33;15017;0;507,54688;0,839895;1,67979;-0,60033983;-1,2006797
23;44;14585;0;508,375;7,245283;13,283019;7,734808;14,011447
32;57;14245;0;516,2344;1,1451292;1,6540755;-0,77616274;-1,479627
42;71;14005;0;518,15625;5,203252;7,284553;2,1115434;2,9296794
54;87;13889;0;524,0156;2,048;2,7306666;-0,5384963;-0,7771966
67;103;13889;0;530,96875;1,8696629;2,3011236;-0,025648499;-0,061776973
82;121;13989;0;538,8281;1,9085487;2,2902584;0,0049477;-0,0013824523
98;138;14157;0;539,78125;16,786884;17,836065;15,610058;16,310354
116;155;14325;0;546,4844;2,6853147;2,5361304;-2,1037307;-2,2825077
134;172;14333;0;547,6719;15,157895;14,315789;10,503225;9,919713
153;189;14401;0;555,2656;2,5020576;2,2386832;-1,6666124;-1,5904008
172;205;14705;0;562,28125;2,7082405;2,2806237;0,029389108;0,005978149
192;220;14945;0;563,4531;17,066668;12,8;12,252524;8,976535
211;234;15133;0;570,5625;2,6725276;1,9692308;-2,0246704;-1,523449
230;248;15141;0;576,3594;3,277628;2,4150944;0,10438389;0,076914474
250;261;15205;0;577,4219;18,82353;12,235294;14,631437;9,242541
268;274;15205;0;589,0469;1,548387;1,1182796;-1,4860338;-0,95630234
286;286;15205;0;589,9531;19,862068;13,24138;20,208199;13,377214
303;297;15281;0;596,2344;2,7064676;1,7512438;-2,73124;-1,8292754
319;308;15445;0;605,9375;1,6489533;1,1336554;-0,10898698;-0,0636484
334;318;15621;0;606,9219;15,238095;10,1587305;13,804843;9,16833
348;328;15909;0;607,59375;20,83721;14,883721;8,333566;7,0325446
361;336;16133;0;613,6094;2,1610389;1,3298701;-3,1046102;-2,2531078
373;344;16413;0;622,53125;1,3450087;0,8966725;-0,091463976;-0,04855455
384;351;16601;0;623,3594;13,283019;8,45283;14,41571;9,124417
393;356;16737;0;629,4844;1,4693878;0,81632656;-1,9287561;-1,2467761
402;361;16961;0;639,1875;0,92753625;0,5152979;-0,055842992;-0,031023888
408;364;17073;0;640,2031;5,9076924;2,9538462;4,903538;2,4010322
414;366;17085;0;645,6875;1,0940171;0,36467236;-0,8777072;-0,47210008
418;368;17085;0;655,7656;0,39689922;0,19844961;-0,06917139;-0,016493421
420;368;17001;0;656,4375;2,9767442;0;3,8397691;-0,29536685
422;369;16849;0;661,78125;0,374269;0,1871345;-0,4870129;0,035019323
423;369;16601;0;669,65625;0,12698413;0;-0,031401254;-0,02376311
423;368;16073;0;670,46875;0;-1,2307693;-0,15628816;-1,5147929
423;366;15345;0;676,125;0;-0,35359117;0;0,15508121
422;364;14813;0;681,9219;-0,17250673;-0,34501347;-0,029758574;0,0014797118
421;360;14673;0;688,4375;-0,15347722;-0,6139089;0,0029205966;-0,04126932
