x;y;pressure;z;time;velocityx;velocityy;accelx;accely
126;368;0;1023;222691,7292;0;0;0;0
126;368;0;1023;222695,683;0;0;0;0
125;368;0;1023;222701,962;0;0;0;0
125;368;0;1023;222705,5452;0;0;0;0
124;368;0;1023;222711,9582;0;0;0;0
124;368;0;1023;222715,4762;0;0;0;0
124;368;0;1023;222721,8455;0;0;0;0
123;368;0;994;222725,6743;0;0;0;0
123;368;0;994;222732,0073;0;0;0;0
122;369;0;970;222735,5799;0;0;0;0
122;369;0;942;222741,962;0;0;0;0
121;369;0;918;222745,5606;0;0;0;0
120;369;0;894;222751,9302;0;0;0;0
119;369;0;866;222755,5434;0;0;0;0
117;370;0;818;222762,0014;0;0;0;0
115;370;0;790;222770,9453;0;0;0;0
113;371;0;738;222772,1699;0;0;0;0
111;371;0;714;222775,7028;0;0;0;0
108;372;0;690;222781,8598;0;0;0;0
107;373;0;661;222785,6286;0;0;0;0
106;374;0;613;222791,9018;0;0;0;0
105;375;0;585;222795,5019;0;0;0;0
105;376;0;561;222801,4643;0;0;0;0
105;377;0;561;222805,8729;0;0;0;0
105;379;0;533;222812,0674;0;0;0;0
104;382;0;533;222815,6904;0;0;0;0
104;384;0;509;222822,1905;0;0;0;0
103;385;0;485;222825,56;0;0;0;0
103;385;0;485;222831,7197;0;0;0;0
102;385;0;457;222835,7303;0;0;0;0
101;385;0;409;222841,9569;0;0;0;0
101;386;0;357;222845,7321;0;0;0;0
101;385;0;304;222851,9979;0;0;0;0
101;384;0;228;222855,7013;0;0;0;0
101;383;0;124;222861,7273;0;0;0;0
102;382;0;24;222865,7806;0;0;0;0
104;381;0;0;222871,866;0;0;0;0
106;380;0;0;222875,7021;0;0;0;0
108;380;0;0;222881,9914;0;0;0;0
109;380;0;0;222885,6757;0;0;0;0
109;380;12345;0;222891,8503;0;0;0;0
109;380;14129;0;222900,9507;0;0;0;0
109;380;14129;0;222902,4066;0;0;0;0
109;380;13749;0;222911,5928;0;0;0;0
109;380;12485;0;222912,9758;0;0;0;0
109;380;11885;0;222923,0347;0;0;0;0
109;380;11693;0;222924,608;0;0;0;0
114;375;11693;0;222925,8093;0;0;0;0
116;372;11933;0;222934,3232;0;0;0;0
118;368;12345;0;222935,6708;0;0;0;0
120;364;12729;0;222944,9189;0;0;0;0
121;359;12973;0;222946,573;0;0;0;0
123;353;13213;0;222955,6929;0;0;0;0
124;347;13417;0;222957,3662;0;0;0;0
125;341;13709;0;222966,1221;0;0;0;0
126;335;13929;0;222967,8197;0;0;0;0
127;329;14041;0;222977,2316;0;0;0;0
127;323;14045;0;222978,596;0;0;0;0
126;317;14045;0;222988,2863;0;0;0;0
125;311;13777;0;222990,2617;0;0;0;0
124;304;13765;0;222991,6276;0;0;0;0
122;298;13485;0;223000,3771;0;0;0;0
119;292;13105;0;223001,7169;0;0;0;0
117;287;12553;0;223011,5228;0;0;0;0
114;282;11849;0;223012,9315;0;0;0;0
112;278;11001;0;223022,0209;0;0;0;0
109;275;10072;0;223023,7632;0;0;0;0
107;273;8464;0;223032,737;0;0;0;0
105;272;6896;0;223033,9359;0;0;0;0
103;272;5204;0;223044,0295;0;0;0;0
102;274;3588;0;223045,4046;0;0;0;0
102;276;1356;0;223047,18;0;0;0;0
102;276;0;0;223048,3152;0;0;0;0
102;281;0;0;223049,432;0;0;0;0
102;285;0;16;223062,7331;0;0;0;0
103;291;0;16;223063,9342;0;0;0;0
105;298;0;36;223065,4324;0;0;0;0
107;307;0;96;223069,5381;0;0;0;0
109;315;0;152;223075,9776;0;0;0;0
111;323;0;228;223079,4979;0;0;0;0
114;332;0;345;223085,8262;0;0;0;0
116;341;0;405;223089,7921;0;0;0;0
119;349;0;461;223095,8831;0;0;0;0
122;357;0;481;223099,5674;0;0;0;0
126;364;0;501;223105,7335;0;0;0;0
129;370;0;517;223109,4128;0;0;0;0
133;376;0;557;223115,6304;0;0;0;0
137;381;0;577;223119,3276;0;0;0;0
141;386;0;577;223125,6472;0;0;0;0
145;390;0;557;223129,4133;0;0;0;0
150;393;0;517;223135,7974;0;0;0;0
155;396;0;481;223139,581;0;0;0;0
162;399;0;405;223145,9107;0;0;0;0
168;401;0;324;223149,4323;0;0;0;0
174;403;0;248;223155,8582;0;0;0;0
178;406;0;192;223159,7088;0;0;0;0
181;408;0;0;223165,9766;0;0;0;0
181;410;12477;0;223169,8132;0;0;0;0
181;410;14905;0;223178,1448;0;0;0;0
181;410;14905;0;223179,3916;0;0;0;0
181;410;14425;0;223188,0976;0;0;0;0
181;410;13625;0;223190,061;0;0;0;0
181;410;13433;0;223199,2156;0;0;0;0
185;405;13433;0;223200,5378;0;0;0;0
186;401;13481;0;223209,719;0;0;0;0
188;397;13485;0;223210,8646;0;0;0;0
189;392;13549;0;223219,8247;0;0;0;0
190;387;13665;0;223221,5078;0;0;0;0
192;382;13793;0;223231,0382;0;0;0;0
193;377;13793;0;223232,532;0;0;0;0
195;372;13205;0;223242,1151;0;0;0;0
196;368;11669;0;223243,4898;0;0;0;0
197;364;9724;0;223252,3567;0;0;0;0
198;361;6948;0;223254,0732;0;0;0;0
199;359;2692;0;223256,1764;0;0;0;0
199;359;0;0;223257,3608;0;0;0;0
200;359;0;0;223265,9319;0;0;0;0
200;359;0;20;223267,471;0;0;0;0
200;359;0;60;223269,4657;0;0;0;0
200;361;0;80;223276,0796;0;0;0;0
201;363;0;124;223279,5612;0;0;0;0
201;367;0;164;223285,8887;0;0;0;0
202;371;0;184;223289,7028;0;0;0;0
204;376;0;228;223296,0444;0;0;0;0
205;382;0;268;223299,4921;0;0;0;0
207;387;0;312;223305,8325;0;0;0;0
209;394;0;353;223309,5601;0;0;0;0
211;401;0;417;223315,9012;0;0;0;0
213;408;0;457;223319,5047;0;0;0;0
215;416;0;477;223325,6334;0;0;0;0
217;423;0;521;223329,5939;0;0;0;0
219;430;0;541;223335,6383;0;0;0;0
221;437;0;561;223339,423;0;0;0;0
223;443;0;581;223345,8253;0;0;0;0
226;448;0;581;223349,4911;0;0;0;0
228;451;0;581;223355,6285;0;0;0;0
231;453;0;541;223359,5791;0;0;0;0
234;452;0;477;223365,6808;0;0;0;0
238;453;0;373;223369,5024;0;0;0;0
241;453;0;268;223375,7829;0;0;0;0
243;453;0;184;223379,4017;0;0;0;0
243;453;0;124;223385,6282;0;0;0;0
244;453;0;0;223389,5713;0;0;0;0
244;454;13789;0;223395,9072;0;0;0;0
244;454;15533;0;223404,1867;0;0;0;0
