x;y;pressure;z;time;velocityx;velocityy;accelx;accely
3;509;2620;0;0;0;0;0;0
3;509;4904;0;5,875;0;0;0;0
3;509;5136;0;11,5;0;0;0;0
3;509;5136;0;16,5;0;0;0;0
2;505;5136;0;21,75;-0,1904762;-0,7619048;-0,03628118;-0,14512472
2;503;5332;0;28,25;0;-0,30769232;0,02930403;0,06987884
2;500;5840;0;33,625;0;-0,55813956;0;-0,046594836
2;497;6556;0;38,875;0;-0,5714286;0;-0,0025312447
1;494;7428;0;39,75;-1,1428572;-3,4285715;-1,3061225;-3,2653062
1;490;8140;0;45,875;0;-0,6530612;0,18658893;0,45314455
1;486;8764;0;50,875;0;-0,8;0;-0,02938776
1;482;9488;0;56,25;0;-0,74418604;0;0,010383994
1;478;10108;0;62,125;0;-0,68085104;0;0,010780426
0;473;10756;0;67,625;-0,18181819;-0,90909094;-0,033057854;-0,04149816
0;468;11321;0;72,875;0;-0,95238096;0,034632035;-0,008245718
0;462;12029;0;79,125;0;-0,96;0;-0,0012190437
0;455;12517;0;80;0;-8;0;-8,045714
0;447;12977;0;86;0;-1,3333334;0;1,111111
1;438;13537;0;91,625;0,17777778;-1,6;0,03160494;-0,047407404
1;427;14057;0;97,875;0;-1,76;-0,028444445;-0,025599994
2;416;14513;0;103,5;0,17777778;-1,9555556;0,03160494;-0,034765434
3;404;15021;0;110;0,15384616;-1,8461539;-0,003681788;0,016831031
5;391;15485;0;110,75;2,6666667;-17,333334;3,3504274;-20,649572
7;377;15761;0;116,25;0,36363637;-2,5454545;-0,41873282;2,6887054
9;362;16189;0;121,625;0,37209302;-2,7906976;0,0015733298;-0,045626618
11;346;16393;0;127,875;0,32;-2,56;-0,008334884;0,03691162
13;330;16493;0;133,375;0,36363637;-2,909091;0,007933888;-0,0634711
16;313;16505;0;138,5;0,58536583;-3,317073;0,043264285;-0,079606265
19;295;16505;0;144,625;0,48979592;-2,9387755;-0,015603251;0,06176287
23;277;16493;0;150,625;0,6666667;-3;0,02947846;-0,010204077
26;259;16369;0;152;2,1818182;-13,090909;1,1019284;-7,338843
30;240;16357;0;157,75;0,6956522;-3,3043478;-0,25846365;1,7020106
33;221;16349;0;164,125;0,47058824;-2,9803922;-0,035304148;0,050816555
37;202;16349;0;169,375;0,7619048;-3,6190476;0,055488866;-0,121648654
40;183;16341;0;170,25;3,4285715;-21,714285;3,047619;-20,680271
43;165;16289;0;176,5;0,48;-2,88;-0,47177142;3,0134857
45;148;16237;0;182,375;0,34042552;-2,893617;-0,023757357;-0,0023177532
47;132;16225;0;187,75;0,37209302;-2,9767442;0,005891628;-0,015465537
48;116;16225;0;193,625;0,17021276;-2,7234042;-0,0343626;0,043121703
49;102;16353;0;199,75;0,1632653;-2,2857144;-0,0011342788;0,071459554
50;88;16501;0;200,5;1,3333334;-18,666666;1,5600907;-21,841269
50;75;16665;0;206;0;-2,3636363;-0,24242425;2,9641874
50;63;16901;0;211,875;0;-2,0425532;0;0,054652438
50;52;17013;0;217,375;0;-2;0;0,007736943
49;42;17073;0;222,75;-0,18604651;-1,8604652;-0,034613304;0,025959969
48;32;17201;0;223,625;-1,1428572;-11,428572;-1,093498;-10,934979
46;24;17545;0;229,875;-0,32;-1,28;0,13165715;1,6237715
45;18;17993;0;235,875;-0,16666667;-1;0,025555553;0,046666663
43;13;18513;0;241,25;-0,37209302;-0,9302326;-0,038218856;0,012979984
41;10;18981;0;247,375;-0,3265306;-0,48979592;0,0074387616;0,07190803
39;8;19385;0;252,625;-0,3809524;-0,3809524;-0,010366054;0,020732101
38;8;19825;0;253,625;-1;0;-0,61904764;0,3809524
36;10;20341;0;260;-0,3137255;0,3137255;0,107650906;0,049211845
33;15;20497;0;266;-0,5;0,8333333;-0,03104575;0,086601295
31;22;20497;0;271,375;-0,37209302;1,3023256;0,023796648;0,08725438
28;31;19997;0;277;-0,53333336;1,6;-0,028664948;0,0529199
25;42;19641;0;283;-0,5;1,8333334;0,0055555603;0,03888889
22;55;18905;0;283,75;-4;17,333334;-4,6666665;20,666668
19;69;18897;0;289,75;-0,5;2,3333333;0,5833333;-2,5000002
17;84;18885;0;295,375;-0,35555556;2,6666667;0,02567901;0,059259288
16;99;18677;0;301;-0,17777778;2,6666667;0,03160494;0
15;114;18453;0;306,375;-0,18604651;2,7906976;-0,0015383682;0,023075502
14;130;18357;0;311,875;-0,18181819;2,909091;0,0007687861;0,021526076
14;145;18345;0;317,75;0;2,5531914;0,030947777;-0,06057865
14;160;18297;0;323,375;0;2,6666667;0;0,020173391
14;175;18297;0;324,125;0;20;0;23,111113
14;190;18297;0;329,75;0;2,6666667;0;-3,0814817
14;205;18297;0;335,375;0;2,6666667;0;0
15;220;18297;0;340,75;0,18604651;2,7906976;0,034613304;0,023075502
15;235;18305;0;346,375;0;2,6666667;-0,033074934;-0,022049924
15;250;18305;0;352,125;0;2,6086957;0;-0,010081913
16;265;18305;0;357,625;0,18181819;2,7272727;0,033057854;0,021559455
16;280;18265;0;363,375;0;2,6086957;-0,031620555;-0,020622088
16;294;18185;0;364,125;0;18,666666;0;21,410627
16;307;18185;0;369,75;0;2,3111112;0;-2,907654
17;318;18249;0;375,125;0,18604651;2,0465117;0,034613304;-0,049227826
18;328;18433;0;380,875;0,17391305;1,7391304;-0,0021101676;-0,053457614
18;337;18669;0;387,5;0;1,3584906;-0,026251025;-0,057455063
19;344;18949;0;392,875;0,18604651;1,3023256;0,034613304;-0,010449299
20;351;19085;0;393,625;1,3333334;9,333333;1,5297159;10,708011
20;358;19097;0;399,625;0;1,1666666;-0,22222222;-1,361111
21;363;19161;0;405,125;0,18181819;0,90909094;0,033057854;-0,046831943
21;369;19173;0;410,75;0;1,0666667;-0,032323234;0,028013473
21;374;19281;0;416,5;0;0,8695652;0;-0,034278527
22;379;19417;0;422,125;0,17777778;0,8888889;0,03160494;0,0034353256
22;385;19529;0;427,75;0;1,0666667;-0,03160494;0,031604946
22;390;19625;0;433,875;0;0,81632656;0;-0,040871862
23;395;19737;0;434,75;1,1428572;5,714286;1,3061225;5,5976677
23;400;19933;0;440,75;0;0,8333333;-0,1904762;-0,81349206
24;405;20117;0;447;0,16;0,8;0,0256;-0,005333328
25;409;20237;0;452,75;0,17391305;0,6956522;0,002419661;-0,018147448
26;412;20385;0;453,5;1,3333334;4;1,5458938;4,405797
26;415;20469;0;460;0;0,46153846;-0,20512821;-0,5443787
27;417;20529;0;465,75;0,17391305;0,3478261;0,030245747;-0,019776065
28;418;20533;0;471,625;0,17021276;0,17021276;-0,00062983594;-0,030232057
28;419;20533;0;477,875;0;0,16;-0,027234042;-0,0016340422
28;420;20525;0;483,625;0;0,17391305;0;0,002419661
29;420;20517;0;484,375;1,3333334;0;1,7777778;-0,23188406
29;420;20509;0;490,375;0;0;-0,22222222;0
29;421;20437;0;496,375;0;0,16666667;0;0,027777778
30;421;20353;0;502,375;0,16666667;0;0,027777778;-0,027777778
31;422;20253;0;508,375;0,16666667;0,16666667;0;0,027777778
32;423;20169;0;514,375;0,16666667;0,16666667;0;0
33;424;20109;0;515,125;1,3333334;1,3333334;1,5555557;1,5555557
36;425;20101;0;520,875;0,5217391;0,17391305;-0,14114682;-0,20163833
38;426;20097;0;527,625;0,2962963;0,14814815;-0,033398937;-0,0038170218
40;428;20097;0;533,5;0,34042552;0,34042552;0,007511357;0,032728065
43;430;20109;0;534,25;4;2,6666667;4,8794327;3,101655
46;431;20117;0;539,875;0,53333336;0,17777778;-0,6162963;-0,44246915
48;433;20117;0;545,75;0,34042552;0,34042552;-0,032835376;0,027684722
51;434;20101;0;550,875;0,58536583;0,19512194;0,047793232;-0,028351918
55;435;20053;0;556,125;0,7619048;0,1904762;0,033626467;-0,00088490476
58;436;20017;0;562;0,5106383;0,17021276;-0,04276876;-0,003449095
62;437;20017;0;567,125;0,7804878;0,19512194;0,05265356;0,0048603285
66;437;20065;0;572,25;0,7804878;0;0;-0,038072575
71;437;20109;0;578;0,8695652;0;0,015491724;0
75;436;20117;0;583,25;0,7619048;-0,1904762;-0,020506745;-0,03628118
80;436;20117;0;584;6,6666665;0;7,873016;0,25396827
84;435;20117;0;589,75;0,6956522;-0,17391305;-1,0384372;-0,030245747
89;435;20069;0;595,5;0,8695652;0;0,03024574;0,030245747
94;434;19997;0;600,625;0,9756098;-0,19512194;0,020691628;-0,038072575
98;433;19949;0;605,75;0,7804878;-0,19512194;-0,038072586;0
101;433;19873;0;611,5;0,5217391;0;-0,044999767;0,03393425
104;432;19825;0;616,625;0,58536583;-0,19512194;0,012414967;-0,038072575
106;432;19777;0;621,875;0,3809524;0;-0,038935892;0,037166085
108;431;19717;0;627,5;0,35555556;-0,17777778;-0,004514991;-0,03160494
109;431;19593;0;632,75;0,1904762;0;-0,03144369;0,033862434
109;430;19509;0;637,875;0;-0,19512194;-0,037166085;-0,038072575
109;430;19509;0;643,875;0;0;0;0,032520324
110;430;19517;0;644,625;1,3333334;0;1,7777778;0
110;430;19625;0;650,25;0;0;-0,23703705;0
109;429;19981;0;655,875;-0,17777778;-0,17777778;-0,03160494;-0,03160494
108;428;20445;0;662,75;-0,14545454;-0,14545454;0,004701562;0,004701562
107;426;20617;0;669,125;-0,15686275;-0,3137255;-0,001789523;-0,026395446
104;424;20725;0;669,875;-4;-2,6666667;-5,124183;-3,137255
101;421;20809;0;676,25;-0,47058824;-0,47058824;0,5536332;0,3444829
97;419;20817;0;682,625;-0,627451;-0,3137255;-0,024605924;0,024605919
93;417;20865;0;688,375;-0,6956522;-0,3478261;-0,011861076;-0,005930538
88;415;20865;0;694,5;-0,81632656;-0,3265306;-0,01970194;0,0034768144
84;413;20857;0;695,25;-5,3333335;-2,6666667;-6,022676;-3,1201813
79;412;20857;0;700,625;-0,9302326;-0,18604651;0,81918156;0,46151072
74;411;20941;0;705,625;-1;-0,2;-0,013953483;-0,0027906983
69;410;20941;0;711;-0,9302326;-0,18604651;0,012979984;0,0025959986
65;409;20949;0;716,5;-0,72727275;-0,18181819;0,036901787;0,0007687861
60;408;21057;0;721,5;-1;-0,2;-0,05454545;-0,0036363632
56;408;21057;0;727,375;-0,68085104;0;0,054323226;0,034042552
52;408;21057;0;732,75;-0,74418604;0;-0,011783256;0
49;408;20997;0;737,625;-0,61538464;0;0,026420802;0
46;408;20989;0;743;-0,55813956;0;0,010650246;0
43;408;20929;0;743,625;-4,8;0;-6,786977;0
41;408;20853;0;749,625;-0,33333334;0;0,74444443;0
38;407;20853;0;754,625;-0,6;-0,2;-0,053333335;-0,04
36;407;20857;0;760,75;-0,3265306;0;0,04464807;0,032653064
34;407;20857;0;766,125;-0,37209302;0;-0,008476729;0
33;406;20845;0;771,25;-0,19512194;-0,19512194;0,03453094;-0,038072575
31;406;20833;0;777,5;-0,32;0;-0,019980488;0,03121951
30;406;20769;0;782,75;-0,1904762;0;0,0246712;0
29;406;20769;0;787,875;-0,19512194;0;-0,0009064878;0
29;405;20769;0;794;0;-0,1632653;0,031856645;-0,02665556
29;405;20781;0;794,75;0;0;0;0,21768707
28;405;20893;0;799,875;-0,19512194;0;-0,038072575;0
28;406;21001;0;804,875;0;0,2;0,03902439;0,04
27;406;21209;0;810,375;-0,18181819;0;-0,033057854;-0,036363635
27;407;21305;0;815,75;0;0,18604651;0,033826638;0,034613304
26;408;21305;0;821,625;-0,17021276;0,17021276;-0,028972385;-0,0026951064
25;410;21197;0;827,375;-0,17391305;0,3478261;-0,000643528;0,030889275
25;412;20953;0;832,75;0;0,37209302;0,032355916;0,0045147776
24;414;20953;0;837,875;-0,19512194;0,3902439;-0,038072575;0,0035416323
24;416;21021;0;843,875;0;0,33333334;0,032520324;-0,009485091
24;418;21109;0;844,625;0;2,6666667;0;3,1111114
