x;y;pressure;z;time;velocityx;velocityy;accelx;accely
1;31;1800;0;0;0;0;0;0
1;31;2660;0;8,75;0;0;0;0
1;31;4108;0;9,90625;0;0;0;0
1;31;4448;0;19,71875;0;0;0;0
1;31;4448;0;21,03125;0;0;0;0
1;31;4368;0;30,71875;0;0;0;0
1;31;4160;0;32,03125;0;0;0;0
1;31;3912;0;40,6875;0;0;0;0
1;31;3444;0;42,28125;0;0;0;0
0;32;3444;0;51,65625;-0,10666667;0,10666667;-0,011377778;0,011377778
0;32;3640;0;52,9375;0;0;0,083252035;-0,083252035
0;32;4536;0;54,09375;0;0;0;0
0;33;5880;0;62,59375;0;0,11764706;0;0,013840831
0;33;7364;0;64,96875;0;0;0;-0,049535602
0;33;8700;0;73,96875;0;0;0;0
0;33;9852;0;75,6875;0;0;0;0
0;33;10856;0;85,21875;0;0;0;0
0;33;11541;0;86,59375;0;0;0;0
0;33;11873;0;95,34375;0;0;0;0
0;33;12017;0;97,25;0;0;0;0
0;33;12017;0;106,8125;0;0;0;0
0;33;12017;0;108,25;0;0;0;0
0;33;11925;0;109,46875;0;0;0;0
0;33;11861;0;119,6875;0;0;0;0
0;33;11853;0;121,4375;0;0;0;0
0;33;11849;0;130,71875;0;0;0;0
0;33;11797;0;132,28125;0;0;0;0
0;33;11745;0;133,53125;0;0;0;0
0;32;11737;0;141,8125;0;-0,12075472;0;-0,014581702
1;32;11737;0;151,875;0,099378884;0;0,009876163;0,012000469
2;31;11741;0;153,625;0,5714286;-0,5714286;0,2697427;-0,32653064
2;31;11845;0;154,875;0;0;-0,4571429;0,4571429
3;29;11933;0;163,9375;0,11034483;-0,22068965;0,012175981;-0,024351962
5;28;12065;0;165,5625;1,2307693;-0,61538464;0,689492;-0,24288923
6;25;12205;0;174,40625;0,113074206;-0,3392226;-0,12638249;0,031226803
7;23;12305;0;176;0,627451;-1,254902;0,32274625;-0,57454395
8;20;12321;0;185,5625;0,104575165;-0,3137255;-0,054679826;0,09842369
9;17;12325;0;187;0,6956522;-2,0869565;0,411184;-1,233552
10;14;12329;0;188,1875;0,84210527;-2,5263157;0,12332891;-0,36998668
11;11;12337;0;197,4375;0,10810811;-0,3243243;-0,079351045;0,23805311
12;9;12345;0;199,25;0,55172414;-1,1034483;0,24475367;-0,4298615
12;6;12345;0;207,78125;0;-0,35164836;-0,06467096;0,08812307
13;4;12273;0;209,625;0,5423729;-1,0847458;0,29416835;-0,39761215
14;3;12269;0;219,34375;0,10289389;-0,10289389;-0,045219705;0,10102656
14;2;12157;0;220,96875;0;-0,61538464;-0,06331932;-0,31537893
15;1;11901;0;230,9375;0,10031348;-0,10031348;0,010062794;0,05166858
15;1;11633;0;232,25;0;0;-0,076429315;0,076429315
15;1;11373;0;233,53125;0;0;0;0
16;0;11297;0;241,8125;0,12075472;-0,12075472;0,014581702;-0,014581702
16;0;11297;0;251,4375;0;0;-0,012545945;0,012545945
17;0;11349;0;253,15625;0,58181816;0;0,3385124;0
17;0;11413;0;254,625;0;0;-0,39613152;0
18;0;11657;0;264,03125;0,10631229;0;0,0113023035;0
18;1;11901;0;265,53125;0;0,6666667;-0,07087486;0,44444445
18;1;12157;0;274,15625;0;0;0;-0,077294685
19;2;12581;0;276,03125;0,53333336;0,53333336;0,28444445;0,28444445
19;2;13105;0;277,65625;0;0;-0,32820514;-0,32820514
20;4;13753;0;286,625;0,11149826;0,22299652;0,012431862;0,024863724
21;6;14209;0;288,15625;0,6530612;1,3061224;0,3536738;0,7073476
22;9;14553;0;297,15625;0,11111111;0,33333334;-0,06021668;-0,108087674
22;12;14693;0;298,75;0;1,882353;-0,069716774;0,97193384
23;16;14789;0;307;0,121212125;0,4848485;0,014692379;-0,16939448
24;20;14789;0;308,3125;0,7619048;3,047619;0,48814678;1,9525871
25;24;14785;0;318,8125;0,0952381;0,3809524;-0,06349207;-0,25396827
26;29;14685;0;320,3125;0,6666667;3,3333333;0,3809524;1,968254
27;34;14633;0;329,125;0,11347517;0,5673759;-0,06277351;-0,3138675
28;39;14621;0;331,125;0,5;2,5;0,19326241;0,96631205
29;44;14505;0;339,9375;0,11347517;0,5673759;-0,043860972;-0,21930486
30;50;14457;0;341,40625;0,68085104;4,0851064;0,38629848;2,3950505
31;55;14405;0;351,03125;0,103896104;0,5194805;-0,059943374;-0,37045464
33;60;14393;0;352,40625;1,4545455;3,6363637;0,98229045;2,2668242
34;65;14229;0;353,71875;0,7619048;3,8095238;-0,5277263;0,13193148
36;69;14177;0;362,59375;0,22535211;0,45070422;-0,060456637;-0,37845853
37;74;14101;0;364,78125;0,45714286;2,2857144;0,10596149;0,83886176
38;78;13973;0;374,28125;0,10526316;0,42105263;-0,03703997;-0,19628018
39;82;13821;0;375,65625;0,72727275;2,909091;0,4523706;1,8094825
