x;y;pressure;z;time;velocityx;velocityy;accelx;accely
0;307;8192;0;0;0;0;0;0
0;307;10240;0;5,375;0;0;0;0
0;307;10676;0;10,875;0;0;0;0
0;307;10792;0;16;0;0;0;0
0;307;10844;0;21,125;0;0;0;0
0;307;10937;0;26,875;0;0;0;0
0;304;11285;0;31,9375;0;-0,5925926;0;-0,11705533
0;302;11825;0;37;0;-0,39506173;0;0,03901844
0;300;12361;0;42,75;0;-0,3478261;0;0,008214894
1;299;12797;0;47,75;0,2;-0,2;0,04;0,029565219
1;297;13053;0;52,875;0;-0,3902439;-0,03902439;-0,03712076
1;295;13297;0;53,75;0;-2,2857144;0;-2,166252
1;293;13577;0;60;0;-0,32;0;0,3145143
2;291;13905;0;65,3125;0,1882353;-0,3764706;0,035432525;-0,01062976
2;289;14237;0;72,125;0;-0,29357797;-0,02763087;0,012167725
2;286;14617;0;77,8125;0;-0,52747256;0;-0,04112432
3;283;14969;0;82,8125;0,2;-0,6;0,04;-0,014505493
3;280;15385;0;88;0;-0,57831323;-0,038554218;0,0041805864
3;276;15849;0;93,9375;0;-0,67368424;0;-0,016062485
3;272;16381;0;94,75;0;-4,923077;0;-5,230022
4;267;16805;0;99,9375;0,19277108;-0,96385545;0,03716069;0,76322347
4;262;17241;0;105,875;0;-0,84210527;-0,032466706;0,020505292
4;256;17649;0;111,25;0;-1,1162791;0;-0,05100909
4;250;17973;0;116,3125;0;-1,1851852;0;-0,0136110755
4;244;18205;0;121,375;0;-1,1851852;0;0
4;237;18405;0;127,1875;0;-1,2043011;0;-0,0032887612
5;230;18553;0;132,1875;0,2;-1,4;0,04;-0,03913977
5;223;18725;0;137,3125;0;-1,3658537;-0,03902439;0,0066626943
5;215;18837;0;143;0;-1,4065934;0;-0,007163037
6;207;19009;0;143,75;1,3333334;-10,666667;1,7777778;-12,346765
6;198;19181;0;149,6875;0;-1,5157895;-0,22456141;1,5412003
6;189;19341;0;155,875;0;-1,4545455;0;0,009898022
7;180;19473;0;161,5;0,17777778;-1,6;0,03160494;-0,025858583
7;171;19573;0;166,5;0;-1,8;-0,035555556;-0,039999984
8;162;19657;0;172,375;0,17021276;-1,531915;0,028972385;0,04563149
8;152;19661;0;177,875;0;-1,8181819;-0,030947775;-0,05204853
9;143;19749;0;182,9375;0,19753087;-1,7777778;0,03901844;0,007981054
9;133;19833;0;188,1875;0;-1,9047619;-0,037624925;-0,024187451
10;124;19909;0;194,25;0,16494845;-1,484536;0,027207991;0,069315605
10;115;19921;0;195,0625;0;-11,076923;-0,20301348;-11,806015
11;107;19981;0;200,3125;0,1904762;-1,5238096;0,03628118;1,8196408
11;98;19993;0;206,25;0;-1,5157895;-0,0320802;0,0013507442
11;89;20065;0;212;0;-1,5652174;0;-0,008596151
11;81;20073;0;217,1875;0;-1,5421686;0;0,004443134
11;72;20085;0;223,125;0;-1,5157895;0;0,004442797
11;65;20085;0;223,875;0;-9,333333;0;-10,423391
11;57;20081;0;229,6875;0;-1,3763441;0;1,3689443
11;50;20069;0;234,625;0;-1,4177215;0;-0,008380238
11;44;20045;0;240,1875;0;-1,0786517;0;0,060956378
11;38;20041;0;245,5;0;-1,1294118;0;-0,009554852
11;33;20041;0;250,375;0;-1,0256411;0;0,021286305
11;28;20037;0;256,125;0;-0,8695652;0;0,027143633
11;23;19977;0;261,625;0;-0,90909094;0;-0,0071864994
11;19;19889;0;266,5625;0;-0,8101266;0;0,020043408
11;16;19881;0;272,375;0;-0,516129;0;0,05058023
11;14;19881;0;277,625;0;-0,3809524;0;0,025747929
11;13;19881;0;282,625;0;-0,2;0;0,036190476
10;12;19897;0;288,0625;-0,18390805;-0,18390805;-0,033822168;0,0029594405
10;12;19909;0;293,5625;0;0;0,033437826;0,033437826
10;12;19993;0;294,25;0;0;0;0
10;12;19993;0;299,75;0;0;0;0
10;12;19845;0;306,0625;0;0;0;0
10;13;19565;0;311,3125;0;0,1904762;0;0,03628118
10;15;19209;0;316,4375;0;0,3902439;0;0,03897906
10;19;19209;0;322,0625;0;0,7111111;0;0,057043064
10;24;19209;0;327,25;0;0,96385545;0;0,048721798
9;30;19213;0;332,3125;-0,19753087;1,1851852;-0,03901844;0,043719456
9;38;19213;0;337,75;0;1,4712644;0,036327515;0,05261226
9;46;19101;0;343,1875;0;1,4712644;0;0
9;54;19041;0;343,875;0;11,636364;0;14,7856
9;63;18965;0;350;0;1,4693878;0;-1,6599145
10;72;18905;0;356,125;0,1632653;1,4693878;0,02665556;0
10;81;18857;0;361,6875;0;1,6179775;-0,029351065;0,02671276
10;90;18849;0;366,75;0;1,7777778;0;0,03156549
11;98;18849;0;372,5;0,17391305;1,3913044;0,030245747;-0,06721277
11;107;18857;0;377,5625;0;1,7777778;-0,034353193;0,07634043
12;115;18865;0;382,625;0,19753087;1,5802469;0,03901844;-0,03901844
12;123;18925;0;388,1875;0;1,4382023;-0,035511166;-0,02553612
13;131;18933;0;393,5;0,1882353;1,5058824;0,035432525;0,012739788
13;139;18997;0;394,25;0;10,666667;-0,2509804;12,214379
13;146;19001;0;399,6875;0;1,2873564;0;-1,7249306
14;153;19085;0;406,125;0,1553398;1,0873786;0,024130456;-0,031064507
15;161;19161;0;411,625;0,18181819;1,4545455;0,004814251;0,06675761
15;168;19221;0;416,6875;0;1,3827161;-0,035914704;-0,014188531
16;175;19233;0;422,4375;0,17391305;1,2173913;0,030245747;-0,02875214
16;182;19241;0;427,625;0;1,3493975;-0,033525407;0,025446996
17;190;19253;0;432,625;0,2;1,6;0,04;0,050120495
18;197;19261;0;438,375;0,17391305;1,2173913;-0,004536862;-0,06654066
19;204;19273;0;443,5625;0,19277108;1,3493975;0,0036352829;0,025446996
20;212;19285;0;444,3125;1,3333334;10,666667;1,5207497;12,423026
21;219;19293;0;449,875;0,17977528;1,258427;-0,20738123;-1,691369
22;227;19293;0;455,8125;0,16842106;1,3473685;-0,0019122901;0,014979613
24;234;19293;0;460,8125;0,4;1,4;0,04631579;0,0105262995
25;242;19221;0;466;0,19277108;1,5421686;-0,039947744;0,027406003
27;248;19161;0;472,3125;0,31683168;0,95049506;0,019653164;-0,093730465
29;255;19073;0;477,375;0,39506173;1,3827161;0,01545285;0,085376985
31;261;19073;0;482,5625;0,38554215;1,1566265;-0,0018350992;-0,04358354
33;267;19073;0;488,125;0,35955057;1,0786517;-0,004672645;-0,0140179405
35;273;19073;0;493,4375;0,3764706;1,1294118;0,003184947;0,009554852
37;278;19121;0;494,1875;2,6666667;6,6666665;3,0535948;7,3830066
40;283;19185;0;499,8125;0,53333336;0,8888889;-0,3792593;-1,0271605
42;288;19233;0;505,6875;0,34042552;0,85106385;-0,032835376;-0,006438306
44;292;19233;0;510,75;0,39506173;0,79012346;0,010792337;-0,012037607
47;296;19233;0;515,75;0,6;0,8;0,04098766;0,0019753098
49;299;19221;0;522,5;0,2962963;0,44444445;-0,044993144;-0,052674897
52;303;19217;0;527,625;0,58536583;0,7804878;0,056403812;0,06556943
55;307;19213;0;532,75;0,58536583;0,7804878;0;0
58;310;19177;0;538,25;0,54545456;0,54545456;-0,0072565945;-0,04273331
61;314;19177;0;543,25;0,6;0,8;0,010909093;0,05090909
64;317;19297;0;543,9375;4,3636365;4,3636365;5,4743805;5,183471
68;320;19397;0;549,75;0,68817204;0,516129;-0,632338;-0,66193676
71;323;19457;0;555,5;0,5217391;0,5217391;-0,028944856;0,00097567105
75;325;19545;0;560,5625;0,79012346;0,39506173;0,05301419;-0,025022695
79;328;19557;0;565,625;0,79012346;0,5925926;0;0,03901844
82;330;19569;0;571;0,55813956;0,37209302;-0,043159794;-0,041023176
86;332;19581;0;576,125;0,7804878;0,3902439;0,043385018;0,0035416323
89;333;19593;0;581,3125;0,57831323;0,19277108;-0,038973406;-0,038067047
93;335;19601;0;587;0,7032967;0,35164836;0,021975119;0,027934467
96;336;19645;0;592,5;0,54545456;0,18181819;-0,028698575;-0,030878214
100;337;19645;0;597,6875;0,7710843;0,19277108;0,04349489;0,0021114005
103;337;19633;0;603;0,5647059;0;-0,0388477;-0,03628632
107;338;19629;0;603,9375;4,266667;1,0666667;3,9487584;1,1377778
110;338;19625;0;609,9375;0,5;0;-0,6277778;-0,17777778
114;338;19617;0;615,75;0,68817204;0;0,032373685;0
118;338;19569;0;621,0625;0,7529412;0;0,0121918395;0
122;338;19569;0;626,1875;0,7804878;0;0,0053749434;0
126;337;19617;0;632;0,68817204;-0,17204301;-0,015882276;-0,029598797
130;336;19729;0;637,375;0,74418604;-0,18604651;0,01042121;-0,0026053025
134;335;19789;0;638,1875;4,923077;-1,2307693;5,1432505;-1,2858126
138;334;19849;0;643,875;0,7032967;-0,17582418;-0,7419394;0,18548486
142;333;19949;0;649;0,7804878;-0,19512194;0,015061669;-0,0037654173
146;331;20057;0;654,3125;0,7529412;-0,3764706;-0,0051852395;-0,034136217
150;329;20121;0;659,6875;0,74418604;-0,37209302;-0,0016288647;0,00081443234
154;327;20217;0;664,9375;0,7619048;-0,3809524;0,0033749966;-0,0016874983
158;325;20301;0;670,25;0,7529412;-0,3764706;-0,001687263;0,0008436315
162;323;20353;0;675,5;0,7619048;-0,3809524;0,0017073496;-0,0008536748
166;321;20365;0;680,9375;0,7356322;-0,3678161;-0,0048317416;0,0024158708
170;319;20437;0;686,1875;0,7619048;-0,3809524;0,005004304;-0,002502152
174;316;20497;0;691,5;0,7529412;-0,5647059;-0,001687263;-0,0345889
178;313;20573;0;696,875;0,74418604;-0,55813956;-0,0016288647;0,0012216457
181;311;20657;0;697,6875;3,6923077;-2,4615386;3,6284573;-2,342645
185;307;20669;0;704;0,63366336;-0,63366336;-0,48453772;0,28956437
189;304;20717;0;709,6875;0,7032967;-0,52747256;0,012243229;0,01867091
192;300;20777;0;715,5625;0,5106383;-0,68085104;-0,032792922;-0,026106976
195;296;20841;0;721,9375;0,47058824;-0,627451;-0,006282362;0,008376476
198;292;20901;0;727,4375;0,54545456;-0,72727275;0,013612059;-0,018149408
201;287;20949;0;733,8125;0,47058824;-0,78431374;-0,011743737;-0,008947606
204;283;21009;0;734,5625;4;-5,3333335;4,7058825;-6,0653596
206;278;21057;0;740,25;0,35164836;-0,8791209;-0,6414684;0,78315824
209;273;21157;0;745,9375;0,52747256;-0,8791209;0,030914145;0
211;268;21241;0;751,625;0,35164836;-0,8791209;-0,030914145;0
213;264;21373;0;757,75;0,3265306;-0,6530612;-0,004100858;0,036907703
215;259;21545;0;763,3125;0,35955057;-0,8988764;0,005936173;-0,0441915
217;254;21701;0;764;2,909091;-7,2727275;3,7084227;-9,271056
219;248;21898;0;769,625;0,35555556;-1,0666667;-0,45396185;1,1032997
221;243;22046;0;775,6875;0,3298969;-0,82474226;-0,0042323573;0,039905068
222;237;22190;0;781,3125;0,17777778;-1,0666667;-0,027043398;-0,043008793
224;231;22346;0;787,375;0,3298969;-0,9896907;0,025091812;0,012697073
225;225;22442;0;788,375;1;-6;0,6701031;-5,010309
227;220;22506;0;794,125;0,3478261;-0,8695652;-0,113421544;0,8922496
227;214;22514;0;799,75;0;-1,0666667;-0,06183575;-0,035040274
228;208;22574;0;809,6875;0,10062893;-0,6037736;0,010126181;0,04658044
229;202;22586;0;810,5625;1,1428572;-6,857143;1,191118;-7,146708
229;195;22670;0;817,6875;0;-0,98245615;-0,16040102;0,8245174
230;189;22742;0;818,4375;1,3333334;-8;1,7777778;-9,356725
230;183;22754;0;824,8125;0;-0,9411765;-0,20915033;1,1072664
230;177;22802;0;831,1875;0;-0,9411765;0;0
230;171;22802;0;831,9375;0;-8;0;-9,411765
230;166;22810;0;837,8125;0;-0,85106385;0;1,2168403
230;160;22822;0;844,5;0;-0,89719623;0;-0,0068983007
230;155;22898;0;850,0625;0;-0,8988764;0;-0,0003020576
230;149;23018;0;856,25;0;-0,969697;0;-0,011445749
230;144;23138;0;862,125;0;-0,85106385;0;0,020192876
230;138;23234;0;862,875;0;-8;0;-9,531915
229;132;23330;0;868,5;-0,17777778;-1,0666667;-0,03160494;1,2325926
229;126;23454;0;874,625;0;-0,97959185;0,029024944;0,014216307
228;121;23550;0;880,6875;-0,16494845;-0,82474226;-0,027207991;0,0255422
227;115;23646;0;886,3125;-0,17777778;-1,0666667;-0,0022807703;-0,043008793
226;110;23658;0;892,3125;-0,16666667;-0,8333333;0,0018518517;0,0388889
225;104;23706;0;893,0625;-1,3333334;-8;-1,5555557;-9,555555
223;98;23778;0;899,9375;-0,29090908;-0,8727273;0,15162535;1,0366942
222;93;23790;0;905,9375;-0,16666667;-0,8333333;0,020707069;0,0065656602
220;87;23790;0;911,0625;-0,3902439;-1,1707317;-0,043624822;-0,06583382
