x;y;pressure;z;time;velocityx;velocityy;accelx;accely
6;444;5892;0;0;0;0;0;0
6;444;7012;0;7,09375;0;0;0;0
6;444;7364;0;12;0;0;0;0
6;444;7804;0;17,53125;0;0;0;0
6;444;8464;0;22,59375;0;0;0;0
6;444;9204;0;27,8125;0;0;0;0
6;444;9904;0;33,15625;0;0;0;0
6;444;10484;0;38,21875;0;0;0;0
6;444;10808;0;43,625;0;0;0;0
6;444;10808;0;49,5625;0;0;0;0
6;444;10700;0;54,71875;0;0;0;0
6;444;10636;0;60,4375;0;0;0;0
6;444;10636;0;61,15625;0;0;0;0
6;443;10868;0;67,125;0;-0,16753927;0;-0,028069407
7;443;11189;0;72,78125;0,17679559;0;0,03125668;0,029620202
7;443;11577;0;77,9375;0;0;-0,034287628;0
7;442;12013;0;83,3125;0;-0,18604651;0;-0,034613304
7;441;12577;0;88,34375;0;-0,19875777;0;-0,002526461
8;439;13201;0;93,90625;0,17977528;-0,35955057;0,03231915;-0,02890657
8;437;13469;0;99,125;0;-0,38323355;-0,034447957;-0,0045380564
8;435;13749;0;104,25;0;-0,3902439;0;-0,0013678713
8;433;14433;0;109,8125;0;-0,35955057;0;0,0055179005
8;431;14537;0;115,03125;0;-0,38323355;0;-0,0045380564
8;429;14613;0;120,09375;0;-0,39506173;0;-0,0023364315
8;426;14637;0;120,75;0;-4,571429;0;-6,3639874
9;423;14889;0;127;0,16;-0,48;0,0256;0,6546286
9;420;15193;0;132,1875;0;-0,57831323;-0,030843373;-0,01895195
9;417;15533;0;137,3125;0;-0,58536583;0;-0,0013761171
9;414;15921;0;142,6875;0;-0,55813956;0;0,005065352
9;410;16289;0;147,90625;0;-0,7664671;0;-0,03991905
9;407;16665;0;153,03125;0;-0,58536583;0;0,035336833
10;403;16777;0;158,46875;0,18390805;-0,7356322;0,033822168;-0,02763519
10;398;16913;0;163,65625;0;-0,96385545;-0,035452154;-0,043994848
11;393;17185;0;169;0,1871345;-0,9356725;0,035019323;0,0052739973
11;387;17421;0;174,65625;0;-1,0607735;-0,033084553;-0,022117298
12;382;17709;0;180,1875;0,18079096;-0,9039548;0,032685373;0,028351402
13;376;17917;0;185,375;0,19277108;-1,1566265;0,00230942;-0,04870779
14;369;18093;0;186,0625;1,4545455;-10,181818;1,8353082;-13,127551
15;363;18241;0;193;0,14414415;-0,8648649;-0,18888667;1,3429842
16;356;18253;0;198,28125;0,18934911;-1,3254437;0,00855952;-0,0872102
18;349;18289;0;203,3125;0,39751554;-1,3913044;0,04137469;-0,013090312
19;343;18289;0;208,6875;0,18604651;-1,1162791;-0,039343074;0,051167488
20;336;18189;0;213,90625;0,19161677;-1,3413174;0,0010673557;-0,04312111
