x;y;pressure;z;time;velocityx;velocityy;accelx;accely
40;215;6688;0;0;0;0;0;0
40;215;8672;0;6,0625;0;0;0;0
40;215;10032;0;11,375;0;0;0;0
40;215;10704;0;16,5;0;0;0;0
40;215;11453;0;22,25;0;0;0;0
40;215;12285;0;27,625;0;0;0;0
40;215;13093;0;32,75;0;0;0;0
40;215;13717;0;38,6875;0;0;0;0
40;215;14097;0;43,75;0;0;0;0
40;215;14161;0;48,875;0;0;0;0
40;216;14161;0;49,75;0;1,1428572;0;1,3061225
40;216;14133;0;55,9375;0;0;0;-0,1847042
40;216;14133;0;61,4375;0;0;0;0
40;215;14261;0;66,4375;0;-0,2;0;-0,04
40;214;14513;0;72,3125;0;-0,17021276;0;0,005070169
41;212;15081;0;77,375;0,19753087;-0,39506173;0,03901844;-0,04441461
41;209;15497;0;82,375;0;-0,6;-0,039506175;-0,04098766
42;206;15801;0;88,1875;0,17204301;-0,516129;0,029598797;0,01442942
42;202;16201;0;93,25;0;-0,79012346;-0,033983804;-0,05412236
43;198;16769;0;98,375;0,19512194;-0,7804878;0,038072575;0,001880134
43;193;17401;0;104,1875;0;-0,86021507;-0,033569366;-0,013716524
43;187;18057;0;109,3125;0;-1,1707317;0;-0,060588606
43;180;18701;0;109,9375;0;-11,2;0;-16,04683
44;173;19265;0;114,6875;0,21052632;-1,4736842;0,04432133;2,0476453
44;164;19709;0;120,3125;0;-1,6;-0,0374269;-0,022456149
44;156;20025;0;125,4375;0;-1,5609756;0;0,007614531
45;147;20305;0;130,375;0,20253165;-1,8227848;0,041019067;-0,053024653
46;138;20501;0;136,0625;0,17582418;-1,5824176;-0,0046958188;0,04226236
47;129;20549;0;141,0625;0,2;-1,8;0,0048351646;-0,04351647
48;119;20673;0;146,3125;0,1904762;-1,9047619;-0,0018140589;-0,019954659
49;109;20757;0;151,8125;0,18181819;-1,8181819;-0,001574183;0,015741825
49;100;20845;0;157,0625;0;-1,7142857;-0,034632035;0,01978974
50;91;20905;0;162,3125;0,1904762;-1,7142857;0,03628118;0
51;82;20965;0;167,625;0,1882353;-1,6941177;-0,00042181576;0,0037963418
52;73;21013;0;172,9375;0,1882353;-1,6941177;0;0
53;64;21061;0;173,625;1,4545455;-13,090909;1,8419057;-16,57715
53;56;21149;0;179,875;0;-1,28;-0,23272727;1,8897455
53;48;21161;0;186,3125;0;-1,2427185;0;0,0057913032
53;40;21245;0;191,3125;0;-1,6;0;-0,07145631
53;34;21317;0;196,5;0;-1,1566265;0;0,0854696
52;27;21365;0;202,625;-0,1632653;-1,1428572;-0,02665556;0,002248044
51;22;21369;0;207,6875;-0,19753087;-0,9876543;-0,006768506;0,030657357
50;17;21433;0;212,8125;-0,19512194;-0,9756098;0,0004700335;0,002350156
49;12;21505;0;213,5625;-1,3333334;-6,6666665;-1,5176153;-7,5880756
47;8;21625;0;219,75;-0,32323232;-0,64646465;0,16324866;0,9729619
46;5;21713;0;225,375;-0,17777778;-0,53333336;0,025858585;0,020112228
45;3;21809;0;230,875;-0,18181819;-0,36363637;-0,0007346191;0,030853998
43;1;21906;0;236,9375;-0,3298969;-0,3298969;-0,024425354;0,0055652745
43;0;22042;0;242,5625;0;-0,17777778;0,058648337;0,027043398
42;0;22306;0;248,1875;-0,17777778;0;-0,03160494;0,03160494
42;0;22694;0;254,3125;0;0;0,029024944;0
41;0;22874;0;255;-1,4545455;0;-2,1157026;0
40;2;22874;0;260,5;-0,18181819;0,36363637;0,23140496;0,06611571
39;5;22766;0;266;-0,18181819;0,54545456;0;0,033057854
37;9;22586;0;272;-0,33333334;0,6666667;-0,025252527;0,02020202
35;14;22502;0;277,6875;-0,35164836;0,8791209;-0,003220223;0,037354585
33;19;22502;0;283,3125;-0,35555556;0,8888889;-0,00069461396;0,001736535
30;25;22402;0;284,25;-3,2;6,4;-3,034074;5,8785186
28;31;22282;0;289,8125;-0,35955057;1,0786517;0,51064265;-0,95664686
26;39;22162;0;294,6875;-0,41025642;1,6410257;-0,0104012;0,11535877
23;46;22042;0;300,25;-0,53932583;1,258427;-0,02320349;-0,06878178
21;54;21930;0;305,5625;-0,3764706;1,5058824;0,030655103;0,04657983
18;63;21833;0;310,5625;-0,6;1,8;-0,044705886;0,058823515
16;72;21829;0;316;-0,3678161;1,6551725;0,04270049;-0,026634939
13;81;21829;0;321,25;-0,5714286;1,7142857;-0,038783334;0,011259669
10;91;21874;0;326,1875;-0,6075949;2,0253165;-0,0073248222;0,06299357
8;100;21958;0;331,6875;-0,36363637;1,6363636;0,044356097;-0,0707187
6;110;22046;0;337;-0,3764706;1,882353;-0,0024158533;0,046303872
4;119;22106;0;342;-0,4;1,8;-0,004705882;-0,0164706
2;128;22190;0;347,5625;-0,35955057;1,6179775;0,0072718095;-0,032723136
1;136;22262;0;352,9375;-0,18604651;1,4883721;0,032279823;-0,024112634
1;144;22346;0;353,6875;0;10,666667;0,24806201;12,237727
0;151;22470;0;359,625;-0,16842106;1,1789473;-0,028365653;-1,5979317
0;158;22478;0;364,875;0;1,3333334;0,032080203;0,029406866
0;164;22550;0;370,25;0;1,1162791;0;-0,040382184
0;171;22594;0;375,25;0;1,4;0;0,05674417
0;177;22594;0;380,6875;0;1,1034483;0;-0,054538246
1;183;22590;0;385,9375;0,1904762;1,1428572;0,03628118;0,0075064613
1;189;22578;0;390,875;0;1,2151898;-0,038577456;0,0146496445
2;195;22458;0;396,3125;0,18390805;1,1034483;0,033822168;-0,020550169
3;202;22442;0;401,5;0,19277108;1,3493975;0,0017085363;0,047411907
4;208;22382;0;406,6875;0,19277108;1,1566265;0;-0,03716069
6;214;22370;0;412,0625;0,37209302;1,1162791;0,03336222;-0,0075064814
7;220;22262;0;417,1875;0,19512194;1,1707317;-0,03453094;0,010624886
10;225;22202;0;418;3,6923077;6,1538463;4,304229;6,1330643
12;231;22130;0;423,9375;0,33684212;1,0105263;-0,56513107;-0,86624336
15;236;22030;0;429,5625;0,53333336;0,8888889;0,034931775;-0,021624427
17;241;21910;0;435,875;0,31683168;0,7920792;-0,034297295;-0,015336188
21;245;21789;0;441,375;0,72727275;0,72727275;0,07462565;-0,011782993
24;249;21717;0;446,875;0,54545456;0,72727275;-0,033057854;0
28;253;21629;0;452,0625;0,7710843;0,7710843;0,04349489;0,008445602
31;256;21533;0;457,125;0,5925926;0,5925926;-0,035257623;-0,035257623
