x;y;pressure;z;time;velocityx;velocityy;accelx;accely
143;427;0;1023;345463,6188;0;0;0;0
143;425;0;1023;345468,8147;0;0;0;0
145;422;0;1023;345472,5213;0;0;0;0
145;420;0;1023;345478,9669;0;0;0;0
147;414;0;1023;345482,503;0;0;0;0
150;408;0;986;345488,6589;0;0;0;0
154;401;0;986;345492,6369;0;0;0;0
157;394;0;954;345498,9798;0;0;0;0
161;388;0;918;345502,4983;0;0;0;0
165;382;0;918;345508,9893;0;0;0;0
168;377;0;886;345512,5439;0;0;0;0
170;374;0;886;345518,6862;0;0;0;0
172;371;0;850;345522,5665;0;0;0;0
172;370;0;850;345528,8998;0;0;0;0
171;369;0;850;345532,5411;0;0;0;0
170;369;0;850;345538,9983;0;0;0;0
170;369;0;886;345542,3797;0;0;0;0
170;370;0;886;345546,5125;0;0;0;0
170;370;0;918;345552,7029;0;0;0;0
172;370;0;918;345556,4138;0;0;0;0
172;369;0;918;345562,4935;0;0;0;0
171;369;0;954;345566,3485;0;0;0;0
169;369;0;954;345572,6714;0;0;0;0
166;372;0;954;345576,5928;0;0;0;0
162;375;0;954;345582,6538;0;0;0;0
158;380;0;954;345586,723;0;0;0;0
153;386;0;986;345592,9429;0;0;0;0
150;392;0;986;345596,7428;0;0;0;0
149;396;0;986;345602,867;0;0;0;0
148;399;0;954;345606,5015;0;0;0;0
148;402;0;954;345613,109;0;0;0;0
148;405;0;954;345616,5235;0;0;0;0
149;407;0;918;345622,9038;0;0;0;0
149;408;0;918;345626,4872;0;0;0;0
148;409;0;886;345632,7227;0;0;0;0
148;409;0;850;345636,5103;0;0;0;0
147;409;0;818;345642,9026;0;0;0;0
147;410;0;818;345646,6015;0;0;0;0
146;410;0;782;345652,8492;0;0;0;0
145;411;0;750;345656,6681;0;0;0;0
145;411;0;714;345662,8055;0;0;0;0
145;411;0;682;345666,6044;0;0;0;0
145;411;0;682;345672,9791;0;0;0;0
144;412;0;645;345676,687;0;0;0;0
144;412;0;613;345683,3075;0;0;0;0
144;412;0;613;345686,9292;0;0;0;0
144;412;0;577;345693,0303;0;0;0;0
144;411;0;545;345696,5413;0;0;0;0
145;410;0;545;345702,9661;0;0;0;0
145;410;0;509;345706,5124;0;0;0;0
147;410;0;509;345713,0908;0;0;0;0
148;409;0;509;345716,4015;0;0;0;0
150;409;0;509;345722,9367;0;0;0;0
152;408;0;509;345726,5022;0;0;0;0
153;408;0;509;345732,8832;0;0;0;0
155;408;0;509;345736,5835;0;0;0;0
157;408;0;509;345742,6665;0;0;0;0
158;408;0;509;345746,441;0;0;0;0
