x;y;pressure;z;time;velocityx;velocityy;accelx;accely
1;248;7528;0;0;0;0;0;0
1;248;12261;0;10,09375;0;0;0;0
1;248;13589;0;11,5;0;0;0;0
1;248;14313;0;19,875;0;0;0;0
1;248;14829;0;21,125;0;0;0;0
1;248;15297;0;30,65625;0;0;0;0
1;248;15725;0;32,125;0;0;0;0
1;248;15725;0;41,375;0;0;0;0
1;248;15537;0;43;0;0;0;0
1;248;15221;0;45,03125;0;0;0;0
0;248;15221;0;53,625;-0,11636364;0;-0,013540496;0
2;248;15513;0;55,25;1,2307693;0;0,8290049;0
5;249;15889;0;65,5;0,29268292;0,09756097;-0,09152062;0,009518144
9;250;16305;0;67;2,6666667;0,6666667;1,5826559;0,37940383
14;252;16893;0;76,8125;0,50955415;0,20382166;-0,21983314;-0,04716892
19;253;17465;0;78,46875;3,018868;0,6037736;1,5150574;0,24148041
25;255;17997;0;86,875;0,71375465;0,23791821;-0,27421424;-0,043521833
32;257;18653;0;88,375;4,6666665;1,3333334;2,6352746;0,73027676
39;260;19129;0;98,21875;0,7111111;0,30476192;-0,4018342;-0,1044898
48;262;19353;0;99,75;5,877551;1,3061224;3,3740017;0,65394974
57;265;19549;0;101,15625;6,4;2,1333334;0,3715193;0,58823895
67;268;19657;0;110,09375;1,1188811;0,33566433;-0,5908944;-0,20113781
78;270;19665;0;111,90625;6,0689654;1,1034483;2,731081;0,42360494
90;273;19717;0;120,5625;1,3862816;0,3465704;-0,5409599;-0,08743716
103;276;19729;0;122,125;8,32;1,92;4,4375796;1,006995
117;279;19729;0;123,6875;8,96;1,92;0,40960023;0
132;283;19729;0;134,375;1,4035088;0,374269;-0,70704013;-0,14462979
149;287;19937;0;135,75;12,363636;2,909091;7,971001;1,8435069
167;292;20449;0;146,0625;1,7454545;0,4848485;-1,0296419;-0,23507807
186;296;20913;0;147,21875;16,432432;3,4594595;12,7022505;2,5726366
205;301;21021;0;156,0625;2,1484098;0,56537104;-1,6151545;-0,32724676
227;306;21021;0;157,3125;17,6;4;12,361273;2,747703
248;310;20841;0;167,65625;2,0302114;0,38670695;-1,5052364;-0,3493214
270;315;20841;0;169;16,372093;3,7209303;10,673028;2,4812825
292;320;20889;0;170,90625;11,540983;2,6229508;-2,5343528;-0,57598925
314;325;21009;0;180,75;2,2349207;0,50793654;-0,9453778;-0,21485859
337;329;21097;0;182,15625;16,355556;2,8444445;10,041341;1,6615168
358;333;21097;0;183,5;15,627907;2,9767442;-0,54150677;0,09845556
378;336;21057;0;193,5625;1,9875777;0,29813665;-1,3555607;-0,26619703
398;339;21057;0;195,125;12,8;1,92;6,9199505;1,0379926
416;342;21085;0;203,9375;2,0425532;0,34042552;-1,2207032;-0,17924249
433;344;21169;0;205,375;11,826087;1,3913044;6,805937;0,7310462
449;346;21253;0;214,59375;1,7355932;0,21694915;-1,094562;-0,12738769
464;348;21413;0;215,90625;11,428572;1,5238096;7,3851266;0,9957032
478;349;21765;0;225;1,539519;0,10996564;-1,087456;-0,15547425
491;351;22070;0;226,4375;9,043478;1,3913044;5,2201457;0,89136606
503;352;22262;0;234,90625;1,4169742;0,11808118;-0,9005466;-0,1503437
515;354;22370;0;236,25;8,930233;1,4883721;5,5912623;1,0197513
525;355;22370;0;237,5;8;0,8;-0,7441864;-0,5506977
535;357;22082;0;247,3125;1,0191083;0,20382166;-0,71142846;-0,06075703
545;358;21545;0;248,5625;8;0,8;5,5847135;0,4769427
553;360;20813;0;257,875;0,8590604;0,2147651;-0,7668123;-0,062844016
560;361;19617;0;259,71875;3,79661;0,5423729;1,5932473;0,17768557
565;362;17809;0;268,9375;0,5423729;0,108474575;-0,353002;-0,047066934
568;363;15205;0;270,125;2,5263157;0,84210527;1,6706886;0,6177943
570;364;9380;0;279,78125;0,20711975;0,103559874;-0,24017563;-0,07648367
571;364;452;0;281,46875;0,5925926;0;0,22842835;-0,061368816
571;364;0;0;282,78125;0;0;-0,45149913;0
566;363;0;136;284,96875;-2,2857144;-0,45714286;-1,044898;-0,20897959
561;362;0;248;293,875;-0,5614035;-0,112280704;0,19360684;0,038721364
553;360;0;357;294,9375;-7,529412;-1,882353;-6,558125;-1,6659503
543;358;0;497;297,34375;-4,155844;-0,83116883;1,4020021;0,43685576
532;354;0;577;303,53125;-1,7777778;-0,64646465;0,384334;0,029851181
520;350;0;718;308,5;-2,4150944;-0,8050314;-0,12826498;-0,03191281
509;346;0;826;313,625;-2,1463416;-0,7804878;0,052439574;0,0047890036
497;342;0;938;318,46875;-2,4774194;-0,82580644;-0,06835155;-0,009356111
484;337;0;994;323,28125;-2,7012987;-1,038961;-0,046520382;-0,04429187
473;332;0;994;328,65625;-2,0465117;-0,9302326;0,12182085;0,020228552
459;327;0;1023;333,59375;-2,835443;-1,0126582;-0,15978357;-0,016693803
444;322;0;1023;338,96875;-2,7906976;-0,9302326;0,008324734;0,015335006
429;317;0;1023;344,71875;-2,6086957;-0,8695652;0,03165249;0,010550851
411;312;0;1023;348,875;-4,330827;-1,2030075;-0,41434744;-0,08022671
394;306;0;1023;354,71875;-2,909091;-1,0267379;0,24329177;0,03016377
394;306;0;1023;357,53125;0;0;1,0343435;0,3650624
179;231;0;1023;423,625;-3,2529552;-1,1347518;-0,049217287;-0,017168822
177;231;0;1023;425,28125;-1,2075472;0;1,2349633;0,68513316
173;230;0;1023;427,5625;-1,7534246;-0,43835616;-0,23928875;-0,19215612
171;230;0;1023;434,09375;-0,30622008;0;0,22158156;0,06711673
165;229;0;1023;437,53125;-1,7454545;-0,29090908;-0,4186864;-0,0846281
159;229;0;1023;443,75;-0,96482414;0;0,12552851;0,04677935
153;229;0;1023;448;-1,4117647;0;-0,105162494;0
149;229;0;994;453,8125;-0,68817204;0;0,12448907;0
144;229;0;966;457,65625;-1,300813;0;-0,15938626;0
140;229;0;938;463,84375;-0,64646465;0;0,105753265;0
135;229;0;910;467,5;-1,3675214;0;-0,1972121;0
130;229;0;882;473,59375;-0,82051283;0;0,08976551;0
125;229;0;882;477,4375;-1,300813;0;-0,12495613;0
121;229;0;882;483,53125;-0,6564103;0;0,10574813;0
117;229;0;910;487,40625;-1,032258;0;-0,09699297;0
114;229;0;910;493,5625;-0,48730963;0;0,088519536;0
110;229;0;938;497,21875;-1,0940171;0;-0,1659371;0
108;230;0;910;503,84375;-0,3018868;0,1509434;0,11956684;0,022783909
106;230;0;910;507,9375;-0,48854962;0;-0,045597024;-0,03687167
104;230;0;910;513,59375;-0,35359117;0;0,023860056;0
103;231;0;882;517,4375;-0,2601626;0,2601626;0,024306623;0,067684576
102;231;0;826;523,75;-0,15841584;0;0,016118297;-0,041213877
101;232;0;770;527,625;-0,2580645;0,2580645;-0,025715785;0,06659729
100;233;0;718;533,75;-0,1632653;0,1632653;0,015477422;-0,015477422
99;233;0;661;537,6875;-0,25396827;0;-0,023035673;-0,041464202
97;233;0;577;543,5625;-0,34042552;0;-0,014716128;0
96;233;0;497;547,53125;-0,2519685;0;0,022288382;0
94;233;0;413;553,71875;-0,32323232;0;-0,011517385;0
93;233;0;357;557,46875;-0,26666668;0;0,015084172;0
92;233;0;300;563,6875;-0,16080402;0;0,017023142;0
91;232;0;272;567,75;-0,24615385;-0,24615385;-0,021009188;-0,060591716
90;232;0;272;573,90625;-0,16243654;0;0,013598749;0,039984383
89;233;0;300;577,6875;-0,2644628;0,2644628;-0,02698215;0,069940574
88;234;0;328;583,8125;-0,1632653;0,1632653;0,01652204;-0,01652204
88;236;0;385;587,6875;0;0,516129;0,04213298;0,09106161
88;237;0;413;593,875;0;0,16161616;0;-0,05729501
88;238;0;441;597,5;0;0,27586207;0;0,031516112
88;240;0;469;604;0;0,30769232;0;0,0048969616
88;241;0;469;607,625;0;0,27586207;0;-0,008780759
88;243;0;441;613,875;0;0,32;0;0,007062068
89;244;0;413;617,75;0,2580645;0,2580645;0,06659729;-0,01598335
91;246;0;357;623,875;0,3265306;0,3265306;0,011178139;0,011178139
93;247;0;300;627,9375;0,4923077;0,24615385;0,040806666;-0,019785048
95;249;0;220;634;0,3298969;0,3298969;-0,02678941;0,013813287
96;250;0;136;637,90625;0,256;0,256;-0,018917603;-0,018917603
98;251;0;80;643,9375;0,3316062;0,1658031;0,0125357425;-0,014954927
99;253;0;0;647,84375;0,256;0,512;-0,019355187;0,088626415
101;254;0;0;653,9375;0,32820514;0,16410257;0,011849047;-0,057090867
102;255;0;0;657,5625;0,27586207;0,27586207;-0,014439467;0,030830206
103;255;0;0;664,03125;0,15458937;0;-0,01874747;-0,042645343
103;256;0;0;667,78125;0;0,26666668;-0,04122383;0,07111111
104;256;6108;0;674,84375;0,14159292;0;0,020048555;-0,037758116
104;256;11509;0;683,71875;0;0;-0,015954131;0
