x;y;pressure;z;time;velocityx;velocityy;accelx;accely
531;426;0;1023;163479,4717;0;0;0;0
531;426;0;1023;163480,7177;0;0;0;0
531;426;0;1023;163481,8555;0;0;0;0
530;426;0;1023;163482,9627;0;0;0;0
530;426;0;1023;163484,1519;0;0;0;0
530;427;0;1023;163485,4757;0;0;0;0
529;427;0;1023;163486,5909;0;0;0;0
529;427;0;1023;163488,0039;0;0;0;0
529;427;0;1023;163489,2537;0;0;0;0
529;427;0;1023;163490,3806;0;0;0;0
528;427;0;1023;163495,5791;0;0;0;0
528;428;0;1023;163499,2004;0;0;0;0
528;428;0;1023;163505,2173;0;0;0;0
527;428;0;1023;163509,4169;0;0;0;0
527;429;0;1023;163515,6629;0;0;0;0
527;430;0;1023;163519,2639;0;0;0;0
526;431;0;1023;163525,7251;0;0;0;0
526;431;0;1023;163529,6376;0;0;0;0
525;431;0;1023;163535,1616;0;0;0;0
525;432;0;1023;163539,367;0;0;0;0
525;433;0;1023;163545,359;0;0;0;0
524;433;0;1023;163549,4177;0;0;0;0
524;434;0;1023;163555,2805;0;0;0;0
523;435;0;1023;163561,5538;0;0;0;0
523;435;0;1023;163565,2462;0;0;0;0
522;436;0;1023;163569,5041;0;0;0;0
521;437;0;1023;163575,3372;0;0;0;0
521;437;0;1023;163579,3285;0;0;0;0
520;438;0;1023;163585,5308;0;0;0;0
519;439;0;1023;163589,4427;0;0;0;0
517;439;0;1023;163595,4598;0;0;0;0
516;440;0;1023;163599,2205;0;0;0;0
515;441;0;1023;163605,5475;0;0;0;0
514;441;0;1023;163611,454;0;0;0;0
512;442;0;1023;163615,2377;0;0;0;0
511;442;0;1023;163621,2119;0;0;0;0
509;443;0;1023;163625,0782;0;0;0;0
507;443;0;1023;163629,3328;0;0;0;0
505;444;0;1023;163635,4373;0;0;0;0
502;444;0;1023;163639,5267;0;0;0;0
500;444;0;1023;163645,385;0;0;0;0
498;445;0;1023;163651,3667;0;0;0;0
494;445;0;1023;163655,8767;0;0;0;0
491;445;0;1023;163661,7749;0;0;0;0
486;445;0;1023;163665,289;0;0;0;0
481;444;0;1023;163671,5312;0;0;0;0
481;444;0;1023;163675,2917;0;0;0;0
354;393;0;1023;163744,9774;0;0;0;0
352;392;0;1023;163746,4664;0;0;0;0
346;388;0;1023;163751,4012;0;0;0;0
344;387;0;1023;163755,2467;0;0;0;0
337;383;0;1023;163761,8713;0;0;0;0
329;379;0;1023;163765,5004;0;0;0;0
322;375;0;1023;163771,432;0;0;0;0
315;372;0;1023;163775,2156;0;0;0;0
308;368;0;1023;163781,615;0;0;0;0
301;364;0;1023;163785,0878;0;0;0;0
295;361;0;1023;163791,5476;0;0;0;0
289;358;0;998;163795,2369;0;0;0;0
284;355;0;974;163801,4779;0;0;0;0
279;353;0;926;163805,2158;0;0;0;0
274;351;0;878;163811,2938;0;0;0;0
270;349;0;806;163815,1148;0;0;0;0
267;349;0;734;163821,3769;0;0;0;0
264;348;0;665;163825,4653;0;0;0;0
261;348;0;593;163831,4609;0;0;0;0
258;348;0;521;163835,1825;0;0;0;0
256;348;0;473;163841,5757;0;0;0;0
255;347;0;401;163845,4361;0;0;0;0
253;347;0;353;163851,508;0;0;0;0
253;347;0;308;163855,1686;0;0;0;0
