x;y;pressure;z;time;velocityx;velocityy;accelx;accely
14;26;1096;0;0;0;0;0;0
14;26;1904;0;8,421875;0;0;0;0
14;26;2192;0;9,90625;0;0;0;0
14;26;2584;0;18,65625;0;0;0;0
14;26;6672;0;20,015625;0;0;0;0
14;26;8724;0;29,828125;0;0;0;0
14;26;9888;0;31,375;0;0;0;0
14;26;10432;0;41,140625;0;0;0;0
14;26;10937;0;42,453125;0;0;0;0
14;26;11413;0;51,59375;0;0;0;0
14;26;11809;0;53,015625;0;0;0;0
14;26;12221;0;63,46875;0;0;0;0
14;26;12669;0;65,046875;0;0;0;0
14;26;13205;0;66,546875;0;0;0;0
14;26;13857;0;76,90625;0;0;0;0
14;26;14629;0;78,09375;0;0;0;0
14;26;15513;0;89,046875;0;0;0;0
14;26;16369;0;90,28125;0;0;0;0
14;26;17117;0;98,46875;0;0;0;0
14;26;17761;0;99,625;0;0;0;0
14;25;18329;0;108,953125;0;-0,10720268;0;-0,011492414
14;25;18837;0;110;0;0;0;0,10240256
14;25;19229;0;119,4375;0;0;0;0
14;25;19525;0;121,25;0;0;0;0
14;24;19645;0;122,953125;0;-0,58715594;0;-0,3447521
14;24;19645;0;131,34375;0;0;0;0,06997762
14;24;19573;0;132,54688;0;0;0;0
15;24;19473;0;141,51562;0,11149826;0;0,012431862;0
15;24;19377;0;142,57812;0;0;-0,104939535;0
15;24;19285;0;150,95312;0;0;0;0
15;24;19285;0;152,01562;0;0;0;0
15;24;19297;0;160,01562;0;0;0;0
15;24;19373;0;161,03125;0;0;0;0
15;24;19469;0;169,21875;0;0;0;0
16;24;19605;0;170,48438;0,79012346;0;0,62429506;0
16;24;19753;0;183,35938;0;0;-0,061368812;0
16;24;19901;0;184,79688;0;0;0;0
16;24;20009;0;185,6875;0;0;0;0
17;24;20081;0;194,32812;0,11573237;0;0,013393981;0
17;24;20093;0;203,60938;0;0;-0,012469481;0
17;24;20181;0;205,75;0;0;0;0
17;24;20229;0;206,98438;0;0;0;0
18;24;20241;0;215,84375;0,112874776;0;0,012740715;0
18;24;20317;0;217,3125;0;0;-0,07685091;0
18;24;20329;0;228,70312;0;0;0;0
19;25;20401;0;229,67188;1,032258;1,032258;1,0655566;1,0655566
19;25;20497;0;230,6875;0;0;-1,0163771;-1,0163771
19;26;20609;0;241,5625;0;0,09195402;0;0,008455542
20;26;20717;0;243,04688;0,67368424;0;0,45385045;-0,06194797
20;27;20853;0;252,03125;0;0,11130435;-0,074983984;0,012388658
20;27;20961;0;253,32812;0;0;0;-0,08582504
21;28;21109;0;262,0625;0,11449016;0,11449016;0,013107996;0,013107996
21;28;21253;0;263,59375;0;0;-0,07476908;-0,07476908
