x;y;pressure;z;time;velocityx;velocityy;accelx;accely
26;146;13909;0;0;0;0;0;0
26;146;15717;0;8,75;0;0;0;0
26;146;16093;0;10,15625;0;0;0;0
26;146;16093;0;19,15625;0;0;0;0
26;146;17121;0;20,375;0;0;0;0
26;146;18197;0;29,40625;0;0;0;0
26;146;18841;0;30,6875;0;0;0;0
26;146;19121;0;39,71875;0;0;0;0
26;146;19133;0;41,1875;0;0;0;0
30;147;19477;0;50,28125;0,43986255;0,10996564;0,048369765;0,012092441
34;149;20141;0;52,125;2,1694915;1,0847458;0,9381039;0,52869433
38;152;21053;0;53,90625;2,245614;1,6842105;0,04273545;0,33654162
43;154;21749;0;63,15625;0,5405405;0,21621622;-0,18433228;-0,15870209
48;157;22234;0;64,8125;3,018868;1,8113208;1,4963487;0,963082
53;159;22694;0;74,1875;0,53333336;0,21333334;-0,2651237;-0,17045198
57;162;23130;0;75,5625;2,909091;2,1818182;1,7278237;1,4316254
62;164;23506;0;84,53125;0,5574913;0,22299652;-0,26219928;-0,21840522
66;165;23866;0;86,25;2,3272727;0,58181816;1,029691;0,20876895
71;167;24158;0;87,65625;3,5555556;1,4222223;0,87344563;0,59762067
74;168;24386;0;97,15625;0,31578946;0,10526316;-0,341028;-0,13862728
78;169;24554;0;98,6875;2,6122448;0,6530612;1,4997259;0,35774565
81;169;24650;0;107,5625;0,33802816;0;-0,25624976;-0,07358436
83;170;24650;0;109,28125;1,1636363;0,58181816;0,48035383;0,3385124
84;170;24594;0;119,21875;0,10062893;0;-0,1069693;-0,05854774
85;170;24510;0;120,71875;0,6666667;0;0,37735853;0
85;170;24426;0;129,5;0;0;-0,07591934;0
86;169;24306;0;130,875;0,72727275;-0,72727275;0,52892566;-0,52892566
86;169;24194;0;140,125;0;0;-0,078624085;0,078624085
85;168;24194;0;141,59375;-0,68085104;-0,68085104;-0,46355817;-0,46355817
84;166;24482;0;142,625;-0,969697;-1,939394;-0,28009304;-1,2204053
82;163;24722;0;152,25;-0,20779221;-0,3116883;0,07915894;0,16911228
79;160;24722;0;153,75;-2;-2;-1,1948053;-1,1255411
76;157;24542;0;162,96875;-0,32542372;-0,32542372;0,18164895;0,18164895
73;154;24086;0;164,125;-2,5945945;-2,5945945;-1,9625261;-1,9625261
69;151;23370;0;173,53125;-0,42524916;-0,31893688;0,23062807;0,24193038
65;148;22378;0;174,90625;-2,909091;-2,1818182;-1,8064305;-1,3548229
61;145;21153;0;184,84375;-0,4025157;-0,3018868;0,252234;0,18917549
58;141;19505;0;186,125;-2,3414633;-3,121951;-1,513325;-2,2010257
54;138;16661;0;195;-0,45070422;-0,33802816;0,21304329;0,31368145
51;135;11897;0;196,71875;-1,7454545;-1,7454545;-0,7533093;-0,81886625
48;132;6988;0;198,09375;-2,1818182;-2,1818182;-0,31735542;-0,31735542
46;131;908;0;207,9375;-0,2031746;-0,1015873;0,20100507;0,21132505
46;131;0;0;209,1875;0;0;0,16253969;0,081269845
43;128;0;0;210,4375;-2,4;-2,4;-1,9200001;-1,9200001
41;127;0;20;221,3125;-0,18390805;-0,09195402;0,20377858;0,21223412
40;126;0;20;222,40625;-0,9142857;-0,9142857;-0,6677739;-0,7518461
39;125;0;20;223,28125;-1,1428572;-1,1428572;-0,26122454;-0,26122454
38;124;0;0;227,875;-0,21768707;-0,21768707;0,20139758;0,20139758
37;122;0;0;233,78125;-0,16931216;-0,33862433;0,0081904605;-0,02047615
36;121;0;0;237,6875;-0,256;-0,256;-0,022192089;0,021151826
35;120;9020;0;243,75;-0,16494845;-0,16494845;0,015018814;0,015018814
35;120;14437;0;253,65625;0;0;0,016650947;0,016650947
35;120;14489;0;255,125;0;0;0;0
35;120;14489;0;264,6875;0;0;0;0
35;120;14225;0;266;0;0;0;0
35;120;14225;0;274,6875;0;0;0;0
35;120;14829;0;276,125;0;0;0;0
35;120;15661;0;285,78125;0;0;0;0
35;120;16629;0;287,1875;0;0;0;0
35;120;17737;0;288,375;0;0;0;0
40;124;18725;0;297,40625;0,5536332;0,4429066;0,061301947;0,04904156
43;125;19585;0;298,65625;2,4;0,8;1,4770935;0,28567475
46;127;20453;0;307,65625;0,33333334;0,22222222;-0,22962965;-0,06419753
48;128;21341;0;309,34375;1,1851852;0,5925926;0,5048011;0,21947874
