x;y;pressure;z;time;velocityx;velocityy;accelx;accely
167;258;0;1023;179844,9324;0;0;0;0
167;258;0;1023;179848,7344;0;0;0;0
167;258;0;1023;179854,7806;0;0;0;0
167;258;0;1023;179859,0282;0;0;0;0
167;258;0;1023;179865,0734;0;0;0;0
167;257;0;1023;179868,8773;0;0;0;0
168;257;0;1023;179874,9024;0;0;0;0
168;257;0;1023;179878,8356;0;0;0;0
168;257;0;1023;179885,1173;0;0;0;0
168;257;0;1023;179888,859;0;0;0;0
168;256;0;1023;179894,9025;0;0;0;0
168;256;0;1023;179898,8944;0;0;0;0
168;256;0;1023;179905,2727;0;0;0;0
168;256;0;1023;179910,9001;0;0;0;0
168;256;0;1023;179914,7505;0;0;0;0
168;256;0;1023;179920,9778;0;0;0;0
168;255;0;1023;179924,7787;0;0;0;0
168;255;0;1023;179931,0498;0;0;0;0
168;255;0;1023;179934,7432;0;0;0;0
168;254;0;1023;179941,0895;0;0;0;0
168;254;0;1023;179944,783;0;0;0;0
168;254;0;1023;179951,1912;0;0;0;0
168;253;0;1023;179954,8824;0;0;0;0
168;253;0;1023;179961,2995;0;0;0;0
167;253;0;1023;179964,8974;0;0;0;0
167;252;0;1023;179971,0519;0;0;0;0
166;252;0;982;179975,0602;0;0;0;0
165;252;0;982;179981,2436;0;0;0;0
165;252;0;946;179984,813;0;0;0;0
164;251;0;870;179991,4027;0;0;0;0
163;251;0;830;179994,864;0;0;0;0
161;251;0;794;180000,8763;0;0;0;0
160;250;0;754;180005,0625;0;0;0;0
158;250;0;718;180008,8946;0;0;0;0
157;250;0;718;180015,1764;0;0;0;0
155;249;0;718;180018,9286;0;0;0;0
153;249;0;718;180025,2647;0;0;0;0
151;249;0;682;180028,8631;0;0;0;0
149;248;0;682;180034,9225;0;0;0;0
147;248;0;682;180038,8729;0;0;0;0
146;247;0;682;180045,2887;0;0;0;0
146;247;0;641;180048,8852;0;0;0;0
145;247;0;641;180055,2327;0;0;0;0
145;246;0;641;180058,8182;0;0;0;0
145;246;0;605;180064,9381;0;0;0;0
145;246;0;565;180068,7257;0;0;0;0
145;245;0;529;180074,9628;0;0;0;0
144;245;0;489;180078,7451;0;0;0;0
144;245;0;453;180085,3557;0;0;0;0
143;244;0;413;180088,8372;0;0;0;0
143;244;0;413;180094,9657;0;0;0;0
143;244;0;377;180098,9063;0;0;0;0
143;245;0;377;180105,2512;0;0;0;0
143;246;0;377;180109,0333;0;0;0;0
143;247;0;377;180115,3155;0;0;0;0
143;249;0;377;180119,0319;0;0;0;0
143;250;0;377;180125,2512;0;0;0;0
143;251;0;377;180129,0596;0;0;0;0
143;252;0;377;180135,2417;0;0;0;0
143;252;0;413;180139,037;0;0;0;0
143;253;0;413;180145,1581;0;0;0;0
143;254;0;413;180149,0673;0;0;0;0
144;254;0;413;180155,2613;0;0;0;0
144;254;0;413;180159,1407;0;0;0;0
144;254;0;413;180165,2779;0;0;0;0
144;254;0;377;180169,0196;0;0;0;0
144;254;0;377;180175,2615;0;0;0;0
144;254;0;341;180179,0344;0;0;0;0
144;255;0;300;180185,2586;0;0;0;0
144;255;0;300;180189,0668;0;0;0;0
144;255;0;264;180195,2678;0;0;0;0
144;256;0;264;180199,0754;0;0;0;0
144;257;0;264;180204,9897;0;0;0;0
145;257;0;264;180209,1595;0;0;0;0
146;257;0;264;180215,2475;0;0;0;0
146;258;0;264;180219,4074;0;0;0;0
147;258;0;264;180225,2679;0;0;0;0
147;259;0;264;180229,0811;0;0;0;0
147;259;0;224;180235,1815;0;0;0;0
147;259;0;224;180239,0348;0;0;0;0
147;259;0;224;180245,1808;0;0;0;0
147;259;0;188;180249,0048;0;0;0;0
147;259;0;148;180255,3505;0;0;0;0
147;258;0;112;180259,0877;0;0;0;0
147;258;0;72;180265,2172;0;0;0;0
147;258;0;72;180269,0763;0;0;0;0
147;258;0;36;180275,2424;0;0;0;0
148;258;0;36;180279,0814;0;0;0;0
148;258;0;0;180285,315;0;0;0;0
148;258;0;0;180289,1356;0;0;0;0
148;258;0;0;180295,1698;0;0;0;0
148;258;0;0;180298,8707;0;0;0;0
149;258;0;0;180304,8478;0;0;0;0
149;258;0;0;180309,4781;0;0;0;0
149;258;0;0;180315,5464;0;0;0;0
149;258;0;0;180319,0162;0;0;0;0
150;258;0;0;180325,5311;0;0;0;0
150;258;0;0;180328,9529;0;0;0;0
150;257;0;0;180335,1829;0;0;0;0
150;257;0;0;180338,8562;0;0;0;0
150;257;0;0;180345,4545;0;0;0;0
150;257;0;0;180349,0925;0;0;0;0
150;257;0;0;180355,078;0;0;0;0
150;256;0;0;180359,0058;0;0;0;0
150;256;0;0;180365,5532;0;0;0;0
150;256;0;28;180368,9012;0;0;0;0
150;256;0;28;180373,1845;0;0;0;0
150;256;0;28;180379,3743;0;0;0;0
150;256;0;28;180382,9371;0;0;0;0
150;256;0;28;180389,3077;0;0;0;0
150;256;0;28;180393,0039;0;0;0;0
150;256;0;28;180401,4552;0;0;0;0
150;256;0;28;180405,0033;0;0;0;0
150;256;0;0;180408,7602;0;0;0;0
150;255;0;0;180412,7464;0;0;0;0
150;255;0;0;180418,7289;0;0;0;0
150;254;0;0;180422,8212;0;0;0;0
150;254;0;0;180428,8107;0;0;0;0
150;253;0;0;180434,7368;0;0;0;0
150;253;0;0;180438,6782;0;0;0;0
150;253;0;0;180444,7365;0;0;0;0
150;252;0;0;180448,6213;0;0;0;0
150;252;0;0;180454,7057;0;0;0;0
150;252;0;0;180458,6559;0;0;0;0
150;252;0;0;180464,9424;0;0;0;0
150;252;0;0;180469,1275;0;0;0;0
150;252;0;0;180474,9764;0;0;0;0
150;252;0;0;180478,7608;0;0;0;0
150;252;0;0;180484,9473;0;0;0;0
151;252;0;0;180488,8036;0;0;0;0
