x;y;pressure;z;time;velocityx;velocityy;accelx;accely
529;472;0;1023;41940,2521;0;0;0;0
529;473;0;1023;41943,1818;0;0;0;0
530;473;0;1023;41947,6235;0;0;0;0
530;473;0;1023;41954,0985;0;0;0;0
531;473;0;1023;41957,5928;0;0;0;0
531;473;0;1023;41963,6756;0;0;0;0
532;474;0;994;41967,4154;0;0;0;0
533;474;0;966;41974,1238;0;0;0;0
533;474;0;938;41977,329;0;0;0;0
534;474;0;886;41983,5382;0;0;0;0
535;475;0;834;41987,749;0;0;0;0
537;475;0;778;41994,0267;0;0;0;0
538;475;0;726;41997,2734;0;0;0;0
540;476;0;669;42003,5756;0;0;0;0
541;477;0;589;42007,8228;0;0;0;0
542;478;0;537;42013,3345;0;0;0;0
544;480;0;457;42022,6568;0;0;0;0
545;482;0;349;42023,717;0;0;0;0
547;484;0;268;42027,6923;0;0;0;0
548;486;0;184;42033,2525;0;0;0;0
548;487;0;80;42037,8459;0;0;0;0
548;487;0;0;42043,7048;0;0;0;0
547;487;0;0;42047,2184;0;0;0;0
545;487;0;0;42053,9725;0;0;0;0
540;488;0;0;42057,6949;0;0;0;0
534;488;0;0;42063,3739;0;0;0;0
527;489;10052;0;42067,4832;0;0;0;0
519;490;10608;0;42077,5959;0;0;0;0
511;490;10608;0;42078,5072;0;0;0;0
502;491;10608;0;42084,9436;0;0;0;0
493;491;12373;0;42093,9002;0;0;0;0
484;490;13061;0;42095,0246;0;0;0;0
475;489;13381;0;42102,538;0;0;0;0
465;488;13661;0;42104,9349;0;0;0;0
456;487;13773;0;42112,4427;0;0;0;0
446;485;14129;0;42113,4115;0;0;0;0
436;483;14397;0;42122,3951;0;0;0;0
427;480;14737;0;42123,7758;0;0;0;0
418;477;15029;0;42131,3528;0;0;0;0
410;474;15329;0;42132,1869;0;0;0;0
402;471;15481;0;42141,9756;0;0;0;0
395;468;15597;0;42143,2242;0;0;0;0
390;464;15597;0;42149,4277;0;0;0;0
386;461;15597;0;42158,4075;0;0;0;0
383;458;15597;0;42160,265;0;0;0;0
382;455;15457;0;42161,4855;0;0;0;0
382;452;15153;0;42167,567;0;0;0;0
382;450;14637;0;42176,4295;0;0;0;0
385;447;14041;0;42177,3548;0;0;0;0
389;444;13521;0;42182,615;0;0;0;0
394;441;13317;0;42192,3576;0;0;0;0
401;438;13149;0;42193,7688;0;0;0;0
410;435;13149;0;42199,4081;0;0;0;0
419;432;13305;0;42210,261;0;0;0;0
430;429;13417;0;42211,1201;0;0;0;0
443;427;13481;0;42211,6755;0;0;0;0
455;424;13489;0;42217,7555;0;0;0;0
468;421;13489;0;42227,805;0;0;0;0
480;417;13489;0;42228,6234;0;0;0;0
493;413;13349;0;42234,8001;0;0;0;0
505;408;13261;0;42244,7491;0;0;0;0
516;402;13109;0;42245,4372;0;0;0;0
525;397;12917;0;42251,2911;0;0;0;0
534;390;12749;0;42253,694;0;0;0;0
541;383;12509;0;42261,626;0;0;0;0
547;375;12301;0;42262,437;0;0;0;0
551;367;12021;0;42269,6345;0;0;0;0
553;359;11725;0;42278,2058;0;0;0;0
553;350;11557;0;42279,2034;0;0;0;0
553;341;11557;0;42286,396;0;0;0;0
550;332;11653;0;42288,0439;0;0;0;0
545;323;11769;0;42295,8535;0;0;0;0
539;314;12049;0;42303,1074;0;0;0;0
532;304;12561;0;42304,4657;0;0;0;0
523;295;13073;0;42311,6231;0;0;0;0
513;285;13633;0;42312,521;0;0;0;0
501;276;14281;0;42320,418;0;0;0;0
488;266;14725;0;42322,4653;0;0;0;0
474;257;15129;0;42328,8451;0;0;0;0
459;247;15405;0;42334,5977;0;0;0;0
444;238;15685;0;42344,6938;0;0;0;0
427;228;15857;0;42345,3052;0;0;0;0
410;219;15985;0;42351,1075;0;0;0;0
392;210;16085;0;42354,0158;0;0;0;0
375;201;16085;0;42361,2986;0;0;0;0
357;193;16109;0;42361,9062;0;0;0;0
340;185;16109;0;42367,9203;0;0;0;0
323;177;16105;0;42377,1493;0;0;0;0
306;170;16053;0;42377,9404;0;0;0;0
291;164;16045;0;42383,0737;0;0;0;0
277;159;15985;0;42392,5634;0;0;0;0
264;154;15909;0;42393,2568;0;0;0;0
253;149;15885;0;42398,8609;0;0;0;0
244;145;15885;0;42409,2271;0;0;0;0
236;142;15909;0;42410,0094;0;0;0;0
230;140;15909;0;42415,8125;0;0;0;0
225;139;15821;0;42426,3468;0;0;0;0
223;138;15757;0;42427,2236;0;0;0;0
221;138;15745;0;42427,9351;0;0;0;0
221;138;15745;0;42433,4994;0;0;0;0
221;138;15733;0;42442,6885;0;0;0;0
221;138;15597;0;42443,4503;0;0;0;0
223;139;14433;0;42448,6894;0;0;0;0
227;141;13469;0;42458,274;0;0;0;0
233;144;13165;0;42459,2291;0;0;0;0
240;149;13165;0;42464,951;0;0;0;0
249;155;13201;0;42473,9769;0;0;0;0
258;162;13305;0;42474,8291;0;0;0;0
269;170;13417;0;42480,8716;0;0;0;0
281;180;13533;0;42481,8198;0;0;0;0
295;191;13773;0;42491,0919;0;0;0;0
311;203;13929;0;42492,1194;0;0;0;0
327;217;14193;0;42498,1635;0;0;0;0
346;231;14357;0;42508,0626;0;0;0;0
366;247;14597;0;42509,18;0;0;0;0
386;263;14953;0;42515,2329;0;0;0;0
408;281;15217;0;42525,1553;0;0;0;0
431;298;15569;0;42525,9412;0;0;0;0
455;316;15757;0;42532,2147;0;0;0;0
480;335;15933;0;42532,872;0;0;0;0
504;353;16253;0;42542,6952;0;0;0;0
528;371;16389;0;42543,3691;0;0;0;0
551;388;16577;0;42549,0372;0;0;0;0
574;405;16801;0;42559,1469;0;0;0;0
596;420;17013;0;42563,2969;0;0;0;0
615;435;17201;0;42564,2798;0;0;0;0
634;448;17497;0;42574,8505;0;0;0;0
651;460;17793;0;42575,8894;0;0;0;0
667;470;17993;0;42582,107;0;0;0;0
681;479;18165;0;42582,9442;0;0;0;0
693;487;18165;0;42592,5927;0;0;0;0
704;492;18129;0;42593,7503;0;0;0;0
714;497;17981;0;42598,7805;0;0;0;0
722;500;17793;0;42607,8528;0;0;0;0
728;501;17561;0;42608,6365;0;0;0;0
734;502;17261;0;42613,9489;0;0;0;0
737;502;16861;0;42622,2383;0;0;0;0
740;502;16265;0;42623,001;0;0;0;0
742;500;15481;0;42629,5381;0;0;0;0
742;498;14613;0;42636,0001;0;0;0;0
742;495;13585;0;42638,5516;0;0;0;0
740;491;12805;0;42645,2655;0;0;0;0
737;487;12805;0;42650,4587;0;0;0;0
732;481;12833;0;42652,9203;0;0;0;0
726;474;13021;0;42661,606;0;0;0;0
718;467;13229;0;42662,3532;0;0;0;0
708;458;13369;0;42667,6737;0;0;0;0
697;448;13545;0;42677,5121;0;0;0;0
685;437;13813;0;42678,293;0;0;0;0
671;425;14093;0;42683,9799;0;0;0;0
657;413;14461;0;42693,128;0;0;0;0
642;400;14813;0;42693,9215;0;0;0;0
627;386;15241;0;42699,0282;0;0;0;0
612;373;15569;0;42707,8632;0;0;0;0
597;359;15569;0;42708,7302;0;0;0;0
583;346;15785;0;42714,0012;0;0;0;0
571;333;15945;0;42722,5342;0;0;0;0
559;322;16401;0;42723,4536;0;0;0;0
550;311;16689;0;42729,9115;0;0;0;0
542;302;16977;0;42738,1116;0;0;0;0
536;293;17161;0;42739,3819;0;0;0;0
531;287;17161;0;42745,4193;0;0;0;0
528;281;17149;0;42752,3308;0;0;0;0
527;277;16989;0;42754,4628;0;0;0;0
527;274;16725;0;42761,7873;0;0;0;0
528;272;16301;0;42762,5412;0;0;0;0
531;270;15597;0;42768,7081;0;0;0;0
535;270;15229;0;42777,3464;0;0;0;0
542;270;15229;0;42778,1171;0;0;0;0
550;272;15509;0;42784,4047;0;0;0;0
559;276;15809;0;42793,9318;0;0;0;0
571;281;15857;0;42794,6827;0;0;0;0
583;288;15857;0;42800,552;0;0;0;0
598;297;15569;0;42802,8033;0;0;0;0
613;306;15193;0;42811,1099;0;0;0;0
629;317;14865;0;42811,9618;0;0;0;0
646;329;14549;0;42817,925;0;0;0;0
662;341;14293;0;42827,0452;0;0;0;0
678;353;14293;0;42828,3185;0;0;0;0
694;365;14345;0;42833,6209;0;0;0;0
707;376;14549;0;42842,0113;0;0;0;0
719;385;14941;0;42842,9777;0;0;0;0
729;393;15381;0;42849,0818;0;0;0;0
737;399;15897;0;42856,5935;0;0;0;0
742;403;16441;0;42859,4473;0;0;0;0
745;405;16889;0;42865,6766;0;0;0;0
747;407;17273;0;42866,6572;0;0;0;0
747;407;17285;0;42876,1116;0;0;0;0
747;407;17285;0;42877,3491;0;0;0;0
747;406;16413;0;42882,7281;0;0;0;0
746;404;15945;0;42892,4515;0;0;0;0
745;401;15945;0;42893,7789;0;0;0;0
743;397;15945;0;42899,4231;0;0;0;0
740;392;16033;0;42908,4399;0;0;0;0
737;386;16085;0;42909,2364;0;0;0;0
734;380;16085;0;42914,835;0;0;0;0
731;375;16077;0;42915,5776;0;0;0;0
728;370;16069;0;42924,5494;0;0;0;0
726;365;16005;0;42925,7904;0;0;0;0
725;361;15853;0;42931,2075;0;0;0;0
724;358;15693;0;42941,5068;0;0;0;0
723;356;15529;0;42942,319;0;0;0;0
723;355;15237;0;42947,9267;0;0;0;0
724;354;14849;0;42956,6667;0;0;0;0
725;354;14329;0;42957,4282;0;0;0;0
727;353;14329;0;42963,1702;0;0;0;0
729;353;14569;0;42971,7067;0;0;0;0
733;354;15037;0;42973,1972;0;0;0;0
737;355;15429;0;42978,9605;0;0;0;0
741;357;15665;0;42985,0604;0;0;0;0
746;360;15853;0;42986,861;0;0;0;0
751;363;15953;0;42995,05;0;0;0;0
756;366;16005;0;42995,7603;0;0;0;0
761;369;16017;0;43002,258;0;0;0;0
765;372;16105;0;43011,3447;0;0;0;0
768;375;16233;0;43011,9375;0;0;0;0
770;377;16485;0;43017,5312;0;0;0;0
771;378;16797;0;43027,7944;0;0;0;0
771;378;17233;0;43028,3539;0;0;0;0
771;378;17817;0;43033,988;0;0;0;0
771;379;18481;0;43036,092;0;0;0;0
771;379;18945;0;43044,1874;0;0;0;0
768;380;18945;0;43049,8987;0;0;0;0
764;381;18665;0;43059,3867;0;0;0;0
757;382;18169;0;43059,9714;0;0;0;0
748;382;17501;0;43065,5778;0;0;0;0
737;383;17333;0;43066,2936;0;0;0;0
724;383;17329;0;43075,7497;0;0;0;0
710;382;17257;0;43076,3025;0;0;0;0
693;380;17173;0;43081,4068;0;0;0;0
674;377;17169;0;43090,173;0;0;0;0
653;373;17161;0;43096,4514;0;0;0;0
631;368;17161;0;43097,1146;0;0;0;0
606;362;17101;0;43106,7383;0;0;0;0
580;356;17089;0;43107,5527;0;0;0;0
553;349;16977;0;43113,1411;0;0;0;0
524;341;16901;0;43119,521;0;0;0;0
494;332;16813;0;43128,1898;0;0;0;0
464;322;16689;0;43128,8254;0;0;0;0
434;312;16501;0;43134,2283;0;0;0;0
404;302;16277;0;43136,2943;0;0;0;0
375;291;16085;0;43143,6665;0;0;0;0
346;281;15857;0;43149,4627;0;0;0;0
319;270;15733;0;43158,9388;0;0;0;0
293;260;15729;0;43159,6253;0;0;0;0
269;250;15729;0;43164,6822;0;0;0;0
246;241;15661;0;43165,3955;0;0;0;0
226;233;15657;0;43172,7581;0;0;0;0
208;226;15657;0;43179,8808;0;0;0;0
192;220;15657;0;43188,139;0;0;0;0
178;215;15657;0;43189,381;0;0;0;0
167;211;15733;0;43196,3239;0;0;0;0
159;208;15821;0;43197,1574;0;0;0;0
152;206;15909;0;43206,3287;0;0;0;0
147;205;15985;0;43207,1813;0;0;0;0
144;205;16073;0;43213,2469;0;0;0;0
142;205;16225;0;43220,5367;0;0;0;0
142;205;16465;0;43221,5204;0;0;0;0
142;205;16813;0;43229,0144;0;0;0;0
142;205;16813;0;43235,3979;0;0;0;0
142;205;16677;0;43237,7486;0;0;0;0
144;206;15873;0;43245,102;0;0;0;0
147;207;15029;0;43245,7721;0;0;0;0
152;209;14613;0;43252,4014;0;0;0;0
159;212;14613;0;43261,645;0;0;0;0
167;216;14613;0;43262,3619;0;0;0;0
176;220;14737;0;43269,3171;0;0;0;0
186;226;14917;0;43277,8919;0;0;0;0
198;232;15065;0;43278,6651;0;0;0;0
212;239;15241;0;43284,2243;0;0;0;0
227;246;15457;0;43286,4853;0;0;0;0
244;254;15657;0;43294,8702;0;0;0;0
262;263;15757;0;43295,7938;0;0;0;0
282;271;15833;0;43302,4452;0;0;0;0
302;280;16021;0;43311,9371;0;0;0;0
323;289;16121;0;43312,6371;0;0;0;0
346;298;16225;0;43318,926;0;0;0;0
369;307;16237;0;43328,1403;0;0;0;0
393;316;16465;0;43328,9618;0;0;0;0
418;324;16589;0;43335,4994;0;0;0;0
442;332;16837;0;43336,9192;0;0;0;0
468;339;16901;0;43345,2423;0;0;0;0
494;346;16901;0;43346,0531;0;0;0;0
520;353;16897;0;43352,1372;0;0;0;0
546;360;16829;0;43360,704;0;0;0;0
573;366;16821;0;43361,8558;0;0;0;0
600;372;16817;0;43367,6618;0;0;0;0
626;377;16753;0;43376,3861;0;0;0;0
653;383;16581;0;43377,4714;0;0;0;0
679;388;16369;0;43383,0395;0;0;0;0
706;393;15949;0;43392,4291;0;0;0;0
731;396;15449;0;43393,3185;0;0;0;0
756;400;14705;0;43398,4597;0;0;0;0
779;402;13461;0;43407,2087;0;0;0;0
801;404;11809;0;43408,1159;0;0;0;0
821;405;9644;0;43414,2465;0;0;0;0
835;405;5704;0;43423,5563;0;0;0;0
848;406;168;0;43424,3751;0;0;0;0
848;406;0;0;43425,1731;0;0;0;0
865;407;0;84;43425,8467;0;0;0;0
876;410;0;224;43431,339;0;0;0;0
883;413;0;369;43436,8861;0;0;0;0
890;416;0;453;43441,4819;0;0;0;0
893;420;0;621;43445,8463;0;0;0;0
892;424;0;766;43451,9983;0;0;0;0
889;427;0;878;43455,5564;0;0;0;0
893;430;0;962;43461,9355;0;0;0;0
892;432;0;990;43465,3767;0;0;0;0
888;435;0;1023;43472,1048;0;0;0;0
888;435;0;1023;43475,5381;0;0;0;0
