x;y;pressure;z;time;velocityx;velocityy;accelx;accely
66;372;1188;0;0;0;0;0;0
66;372;2100;0;5,5;0;0;0;0
66;372;2388;0;10,625;0;0;0;0
66;372;2464;0;16,5;0;0;0;0
66;372;3888;0;21,875;0;0;0;0
66;372;4968;0;27,125;0;0;0;0
66;372;5764;0;32,875;0;0;0;0
66;372;6412;0;33,75;0;0;0;0
66;372;6896;0;39,625;0;0;0;0
67;373;7220;0;44,5;0,20512821;0,20512821;0,042077582;0,042077582
67;374;7440;0;50,375;0;0,17021276;-0,03491544;-0,005943055
67;374;7776;0;55,625;0;0;0;-0,032421477
67;374;8272;0;60,75;0;0;0;0
67;374;8932;0;66,875;0;0;0;0
67;374;9528;0;72;0;0;0;0
67;374;10072;0;76,75;0;0;0;0
67;374;10612;0;83;0;0;0;0
67;374;11181;0;83,75;0;0;0;0
67;373;11581;0;89,375;0;-0,17777778;0;-0,03160494
67;373;11913;0;94,25;0;0;0;0,036467236
67;373;12249;0;99,875;0;0;0;0
67;373;12645;0;104,75;0;0;0;0
67;373;13041;0;109,75;0;0;0;0
66;373;13345;0;115,625;-0,17021276;0;-0,028972385;0
66;373;13525;0;120,625;0;0;0,034042552;0
66;372;13689;0;125,75;0;-0,19512194;0;-0,038072575
66;372;13741;0;131,125;0;0;0;0,03630176
66;372;13829;0;136,5;0;0;0;0
65;371;14021;0;141,5;-0,2;-0,2;-0,04;-0,04
65;371;14237;0;147,125;0;0;0,035555556;0,035555556
64;370;14453;0;152,5;-0,18604651;-0,18604651;-0,034613304;-0,034613304
64;369;14605;0;157,5;0;-0,2;0,037209302;-0,0027906983
63;367;14717;0;163;-0,18181819;-0,36363637;-0,033057854;-0,029752068
62;366;14829;0;163,75;-1,3333334;-1,3333334;-1,5353537;-1,2929293
60;364;14893;0;169,625;-0,34042552;-0,34042552;0,1690056;0,1690056
59;362;14905;0;174,625;-0,2;-0,4;0,028085103;-0,011914897
58;361;15121;0;180,25;-0,17777778;-0,17777778;0,0039506173;0,039506175
57;359;15185;0;185,875;-0,17777778;-0,35555556;0;-0,03160494
56;357;15185;0;191;-0,19512194;-0,3902439;-0,0033842267;-0,0067684534
55;355;15181;0;196,625;-0,17777778;-0,35555556;0,0030834065;0,006166813
54;353;15117;0;202,125;-0,18181819;-0,36363637;-0,0007346191;-0,0014692382
