x;y;pressure;z;time;velocityx;velocityy;accelx;accely
105;516;1668;0;0;0;0;0;0
105;516;7200;0;6;0;0;0;0
105;516;8512;0;11;0;0;0;0
105;516;9652;0;16,25;0;0;0;0
105;516;10336;0;22;0;0;0;0
105;516;10752;0;27,125;0;0;0;0
105;516;11229;0;32,375;0;0;0;0
105;516;11869;0;38;0;0;0;0
105;516;12333;0;43;0;0;0;0
105;516;12561;0;48,25;0;0;0;0
104;516;12653;0;53,625;-0,18604651;0;-0,034613304;0
104;516;12653;0;54,5;0;0;0,21262458;0
104;516;12649;0;60,125;0;0;0;0
104;516;12645;0;65,5;0;0;0;0
104;515;12633;0;71,25;0;-0,17391305;0;-0,030245747
103;515;12541;0;76,375;-0,19512194;0;-0,038072575;0,033934254
103;514;12541;0;81,75;0;-0,18604651;0,03630176;-0,034613304
102;512;12673;0;87,875;-0,1632653;-0,3265306;-0,02665556;-0,022936178
101;510;12825;0;92,75;-0,20512821;-0,41025642;-0,008587263;-0,017174525
100;508;13069;0;97,75;-0,2;-0,4;0,001025641;0,002051282
98;506;13377;0;103,25;-0,36363637;-0,36363637;-0,029752068;0,0066115693
97;504;13581;0;104;-1,3333334;-2,6666667;-1,2929293;-3,0707073
95;502;13845;0;110,125;-0,3265306;-0,3265306;0,16437596;0,38206303
93;499;14089;0;115,375;-0,3809524;-0,5714286;-0,010366054;-0,046647236
91;497;14353;0;120,875;-0,36363637;-0,36363637;0,003148366;0,037780404
89;494;14669;0;125,875;-0,4;-0,6;-0,0072727264;-0,04727273
87;491;14985;0;131,25;-0,37209302;-0,55813956;0,005191997;0,0077879927
84;487;15313;0;136,5;-0,5714286;-0,7619048;-0,03796868;-0,03881242
82;483;15577;0;141,75;-0,3809524;-0,7619048;0,036281183;0
79;479;15781;0;146,875;-0,58536583;-0,7804878;-0,03988555;-0,0036259512
73;470;16181;0;157,625;-0,55813956;-0,8372093;0,002532676;-0,005276419
70;465;16473;0;162,875;-0,5714286;-0,95238096;-0,0025312447;-0,021937462
67;460;16797;0;168,875;-0,5;-0,8333333;0,011904766;0,019841274
63;454;17197;0;170,375;-2,6666667;-4;-1,4444445;-2,1111112
60;449;17529;0;176,125;-0,5217391;-0,8695652;0,37303087;0,54442346
56;443;17889;0;182,125;-0,6666667;-1;-0,024154594;-0,021739135
53;437;18161;0;188,375;-0,48;-0,96;0,029866671;0,0064000036
49;431;18373;0;193,5;-0,7804878;-1,1707317;-0,058631763;-0,041118376
45;424;18617;0;194,125;-6,4;-11,2;-8,99122;-16,04683
42;417;18925;0;200,125;-0,5;-1,1666666;0,98333335;1,6722221
38;410;19121;0;205,5;-0,74418604;-1,3023256;-0,04542996;-0,025238879
35;402;19321;0;210,75;-0,5714286;-1,5238096;0,032906182;-0,04218742
31;395;19505;0;216,375;-0,7111111;-1,2444445;-0,02483245;0,0496649
28;387;19689;0;222;-0,53333336;-1,4222223;0,03160494;-0,03160494
25;380;19809;0;227,125;-0,58536583;-1,3658537;-0,010152677;0,010998749
23;372;19869;0;232,875;-0,3478261;-1,3913044;0,04131126;-0,0044262097
20;364;19969;0;238,375;-0,54545456;-1,4545455;-0,035932448;-0,011498386
17;355;20041;0;243,75;-0,55813956;-1,6744186;-0,0023600003;-0,04090662
15;347;20101;0;244,625;-2,2857144;-9,142858;-1,9743712;-8,535359
13;338;20165;0;250,25;-0,35555556;-1,6;0,34313935;1,3409525
10;330;20177;0;256;-0,5217391;-1,3913044;-0,02890149;0,036294896
8;321;20237;0;261,125;-0,3902439;-1,7560976;0,025657607;-0,07117916
6;313;20249;0;266,75;-0,35555556;-1,4222223;0,006166813;0,05935561
5;304;20261;0;272,125;-0,18604651;-1,6744186;0,031536568;-0,046920244
3;295;20325;0;277,625;-0,36363637;-1,6363636;-0,032289065;0,0069190804
2;287;20385;0;283,75;-0,1632653;-1,3061224;0,032713644;0,05391693
1;279;20445;0;289,875;-0,1632653;-1,3061224;0;0
1;272;20505;0;290,625;0;-9,333333;0,21768707;-10,702947
0;265;20581;0;296,5;-0,17021276;-1,1914893;-0,028972385;1,3858458
0;259;20633;0;302,625;0;-0,97959185;0,027789839;0,034595508
1;253;20637;0;308,5;0,17021276;-1,0212766;0,028972385;-0,007095276
2;247;20637;0;313,75;0,1904762;-1,1428572;0,0038597016;-0,02315821
3;243;20637;0;314,375;1,6;-6,4;2,255238;-8,411428
4;239;20637;0;321,125;0,14814815;-0,5925926;-0,21508916;0,8603566
6;235;20629;0;327,25;0,3265306;-0,6530612;0,029123666;-0,009872427
8;232;20617;0;333,375;0,3265306;-0,48979592;0;0,026655557
10;229;20541;0;334,125;2,6666667;-4;3,1201813;-4,680272
13;227;20469;0;340,25;0,48979592;-0,3265306;-0,35540748;0,5997501
15;225;20397;0;346,375;0,3265306;-0,3265306;-0,026655562;0
18;224;20285;0;352,375;0,5;-0,16666667;0,028911566;0,02664399
21;223;20189;0;358,5;0,48979592;-0,1632653;-0,0016659717;0,00055532553
24;223;20101;0;359,25;4;0;4,680272;0,21768707
27;223;19945;0;364,75;0,54545456;0;-0,6280992;0
30;223;19845;0;370,75;0,5;0;-0,00757576;0
34;224;19837;0;376,625;0,68085104;0,17021276;0,030783156;0,028972385
37;226;19829;0;382,125;0,54545456;0,36363637;-0,024617542;0,03516793
41;229;19829;0;387,5;0,74418604;0,55813956;0,036973298;0,03618664
45;232;19825;0;388,125;6,4;4,8;9,049303;6,786977
