x;y;pressure;z;time;velocityx;velocityy;accelx;accely
120;380;0;1023;123358,1875;0;0;0;0
119;380;0;1023;123361,7418;0;0;0;0
118;380;0;1023;123368,099;0;0;0;0
118;381;0;1023;123371,8241;0;0;0;0
117;381;0;1023;123378,0025;0;0;0;0
116;381;0;1023;123381,8318;0;0;0;0
115;381;0;1023;123388,0546;0;0;0;0
114;381;0;1023;123391,8043;0;0;0;0
114;381;0;1023;123398,0304;0;0;0;0
114;381;0;1023;123401,9884;0;0;0;0
114;382;0;1023;123408,0005;0;0;0;0
112;382;0;1023;123411,9161;0;0;0;0
111;382;0;1023;123417,9431;0;0;0;0
109;382;0;994;123421,9046;0;0;0;0
108;382;0;994;123427,9722;0;0;0;0
106;383;0;994;123437,5968;0;0;0;0
106;383;0;970;123439,1577;0;0;0;0
106;384;0;970;123441,716;0;0;0;0
105;384;0;946;123448,0927;0;0;0;0
103;385;0;946;123451,9153;0;0;0;0
102;385;0;946;123457,9936;0;0;0;0
101;386;0;946;123461,5715;0;0;0;0
99;387;0;946;123468,1037;0;0;0;0
98;388;0;946;123471,8404;0;0;0;0
96;390;0;922;123477,8789;0;0;0;0
95;391;0;922;123481,9495;0;0;0;0
94;393;0;922;123488,0104;0;0;0;0
94;394;0;898;123491,7143;0;0;0;0
94;396;0;898;123497,9553;0;0;0;0
94;399;0;874;123501,9017;0;0;0;0
94;401;0;850;123507,8542;0;0;0;0
94;402;0;850;123511,8939;0;0;0;0
94;403;0;826;123517,9893;0;0;0;0
94;405;0;802;123521,7609;0;0;0;0
93;406;0;778;123528,0539;0;0;0;0
93;407;0;754;123531,9059;0;0;0;0
93;408;0;730;123538,1529;0;0;0;0
93;409;0;682;123541,6974;0;0;0;0
93;411;0;653;123548,1856;0;0;0;0
94;413;0;581;123551,7779;0;0;0;0
95;415;0;533;123555,7446;0;0;0;0
97;417;0;461;123562,177;0;0;0;0
100;419;0;341;123565,747;0;0;0;0
103;420;0;240;123571,9871;0;0;0;0
108;420;0;96;123575,8162;0;0;0;0
111;420;0;0;123581,9754;0;0;0;0
112;420;0;0;123585,8182;0;0;0;0
112;420;0;0;123592,12;0;0;0;0
111;420;6836;0;123595,8594;0;0;0;0
111;420;16041;0;123604,5615;0;0;0;0
111;420;17145;0;123605,7924;0;0;0;0
108;414;17145;0;123615,2414;0;0;0;0
107;410;16945;0;123616,5815;0;0;0;0
107;405;16897;0;123625,8192;0;0;0;0
106;399;16897;0;123627,4086;0;0;0;0
106;392;17085;0;123635,9732;0;0;0;0
106;384;17333;0;123637,1173;0;0;0;0
106;376;17605;0;123647,7971;0;0;0;0
106;366;17753;0;123649,3271;0;0;0;0
106;356;17853;0;123658,3295;0;0;0;0
107;346;17913;0;123659,4899;0;0;0;0
107;335;17965;0;123668,9163;0;0;0;0
107;324;17965;0;123670,614;0;0;0;0
107;313;17965;0;123671,813;0;0;0;0
106;301;17965;0;123681,31;0;0;0;0
104;288;18021;0;123682,4827;0;0;0;0
102;276;18085;0;123691,2076;0;0;0;0
100;263;18089;0;123692,4212;0;0;0;0
98;250;18089;0;123701,5504;0;0;0;0
95;238;18037;0;123703,1409;0;0;0;0
92;227;17765;0;123712,5821;0;0;0;0
89;217;17593;0;123713,8751;0;0;0;0
87;209;17481;0;123722,5987;0;0;0;0
84;201;17481;0;123723,8674;0;0;0;0
81;194;17481;0;123733,1775;0;0;0;0
79;187;17481;0;123734,6501;0;0;0;0
76;182;17369;0;123735,7351;0;0;0;0
74;178;17169;0;123745,0919;0;0;0;0
72;175;16721;0;123746,2974;0;0;0;0
71;173;15717;0;123754,7772;0;0;0;0
69;172;13821;0;123756,0818;0;0;0;0
68;172;9820;0;123765,3364;0;0;0;0
67;172;3724;0;123766,6024;0;0;0;0
67;172;0;0;123767,4932;0;0;0;0
63;177;0;44;123776,6615;0;0;0;0
61;181;0;112;123778,5728;0;0;0;0
59;186;0;180;123781,7267;0;0;0;0
56;193;0;272;123785,747;0;0;0;0
55;201;0;341;123791,9409;0;0;0;0
54;209;0;429;123795,8843;0;0;0;0
54;219;0;521;123801,8994;0;0;0;0
54;230;0;613;123805,577;0;0;0;0
55;241;0;682;123812,0337;0;0;0;0
57;253;0;726;123815,8056;0;0;0;0
60;264;0;750;123821,8451;0;0;0;0
64;276;0;770;123825,7955;0;0;0;0
69;289;0;770;123831,951;0;0;0;0
74;301;0;770;123835,9837;0;0;0;0
79;313;0;770;123842,028;0;0;0;0
84;326;0;770;123845,959;0;0;0;0
89;338;0;750;123851,7847;0;0;0;0
95;351;0;750;123855,5861;0;0;0;0
101;363;0;726;123861,486;0;0;0;0
107;375;0;702;123865,654;0;0;0;0
113;385;0;682;123871,55;0;0;0;0
119;394;0;613;123875,7501;0;0;0;0
125;403;0;545;123881,7969;0;0;0;0
130;409;0;429;123885,9762;0;0;0;0
135;415;0;316;123892,0302;0;0;0;0
139;419;0;224;123895,6241;0;0;0;0
143;421;0;112;123902,0618;0;0;0;0
146;423;0;0;123905,681;0;0;0;0
148;424;0;0;123912,1092;0;0;0;0
149;425;0;0;123915,6849;0;0;0;0
149;425;0;0;123921,9697;0;0;0;0
149;425;13477;0;123925,8218;0;0;0;0
149;425;15929;0;123934,4529;0;0;0;0
148;421;16733;0;123935,8261;0;0;0;0
